entry_time,exit_time,side,signal_strength,weight,entry_price,exit_price,reason,gross_return,spread_cost,net_return,stress_return,double_spread_return,holding_days,return_1m,return_3m,return_12m
2021-01-03 00:00:00+00:00,2021-02-01 00:00:00+00:00,long,1.0,0.532148418315335,1909.364,1855.828,rebalance,-0.014920726337633788,5.286948268503271e-05,-0.01497359582031882,-0.015505744238634156,-0.015026465303003854,29.0,0.06503395899285058,0.003577388236415846,0.24412920156615936
2021-02-01 00:00:00+00:00,2021-03-01 00:00:00+00:00,short,0.3333333333333333,-0.20622524351689067,1855.828,1739.243,rebalance,0.01295527926910075,1.7800743988605402e-05,0.012937478525112145,0.012731253281595255,0.01291967778112354,28.0,-0.020354267718796448,-0.012257612642196491,0.1680491971043645
2021-03-01 00:00:00+00:00,2021-04-01 00:00:00+00:00,short,0.3333333333333333,-0.20639719209981422,1739.243,1707.443,rebalance,0.003773728402974208,1.4971973288297699e-05,0.0037587564296859104,0.0035523592375860964,0.0037437844563976124,31.0,-0.056723210905781585,-0.026712202666911322,0.09657951745548177
2021-04-01 00:00:00+00:00,2021-05-02 00:00:00+00:00,short,0.3333333333333333,-0.20539711662076815,1707.443,1767.114,rebalance,-0.007178132064073526,1.478301503558945e-05,-0.007192915079109115,-0.0073983121957298835,-0.007207698094144705,31.0,-0.018304167941143312,-0.09871133626084283,0.08130701205533453
2021-05-02 00:00:00+00:00,2021-06-01 00:00:00+00:00,long,0.3333333333333333,0.20419789778710254,1767.114,1908.043,rebalance,0.016284973995587478,1.7228481187013193e-05,0.016267745514400463,0.016063547616613362,0.016250517033213452,30.0,0.04942433400612045,-0.042785439648897694,0.04799117921166296
2021-06-01 00:00:00+00:00,2021-07-01 00:00:00+00:00,long,1.0,0.6324279558282495,1908.043,1768.169,rebalance,-0.04636175803874466,5.334554374190719e-05,-0.04641510358248657,-0.04704753153831482,-0.04646844912622848,30.0,0.07869769429770601,0.09702830373097782,0.09675778364722754
2021-07-01 00:00:00+00:00,2021-08-01 00:00:00+00:00,short,0.3333333333333333,-0.2403500197552536,1768.169,1814.487,rebalance,-0.0062960792859867104,2.0880892526203677e-05,-0.0063169601785129145,-0.006557310198268168,-0.006337841071039118,31.0,-0.07126859517589057,0.049030984986289106,-0.008265162754044542
2021-08-01 00:00:00+00:00,2021-09-01 00:00:00+00:00,long,0.3333333333333333,0.24825318216898679,1814.487,1814.482,rebalance,-6.840864171794301e-07,2.1343519779354068e-05,-2.20276061965335e-05,-0.0002702807883655203,-4.337112597588757e-05,31.0,0.02591437809394903,0.025529841160720768,-0.07306855855745364
2021-09-01 00:00:00+00:00,2021-10-01 00:00:00+00:00,short,0.3333333333333333,-0.24583208174400936,1814.482,1753.044,rebalance,0.008323825443398403,1.7232180782563795e-05,0.00830659326261584,0.008060761180871831,0.008289361081833275,30.0,0.0002767380195038971,-0.04902583023896323,-0.077905981060019
2021-10-01 00:00:00+00:00,2021-11-01 00:00:00+00:00,short,1.0,-0.786457124386002,1753.044,1780.026,rebalance,-0.012104765271255685,5.565294460738423e-05,-0.012160418215863068,-0.01294687534024907,-0.012216071160470453,31.0,-0.03168618492058839,-0.008535948769602952,-0.07131149712081963
2021-11-01 00:00:00+00:00,2021-12-01 00:00:00+00:00,short,0.3333333333333333,-0.2777897400696121,1780.026,1773.247,rebalance,0.0010579264841816347,1.9544709283839284e-05,0.0010383817748977953,0.0007605920348281832,0.0010188370656139562,30.0,0.015391232325352666,-0.01870572605141152,-0.05261337134110444
2021-12-01 00:00:00+00:00,2022-01-02 00:00:00+00:00,short,1.0,-0.8409922477402526,1773.247,1830.652,rebalance,-0.02722528783724387,5.835386051382749e-05,-0.027283641697757696,-0.02812463394549795,-0.027341995558271524,32.0,-0.0056573842350251535,-0.020546363816128954,-0.003102718012461425
2022-01-02 00:00:00+00:00,2022-02-01 00:00:00+00:00,long,0.3333333333333333,0.3017534808572695,1830.652,1797.773,rebalance,-0.00541957329798685,2.079264833548758e-05,-0.005440365946322337,-0.005742119427179607,-0.005461158594657825,30.0,0.03068274867982068,0.04254008382979402,-0.035256273215926726
2022-02-01 00:00:00+00:00,2022-03-01 00:00:00+00:00,short,0.3333333333333333,-0.30276882264806926,1797.773,1906.273,rebalance,-0.018272839372554542,2.045255600419946e-05,-0.01829329192855874,-0.01859606075120681,-0.01831374448456294,28.0,-0.016347203953487877,0.009953046473766713,-0.031310163410085634
2022-03-01 00:00:00+00:00,2022-04-01 00:00:00+00:00,long,1.0,0.9113325015553011,1906.273,1936.741,rebalance,0.01456584584547288,5.928873714128771e-05,0.014506557108331592,0.01359522460677629,0.014447268371190305,31.0,0.06398161269563452,0.06174099892394791,0.09603363698458445
2022-04-01 00:00:00+00:00,2022-05-01 00:00:00+00:00,long,1.0,0.8304620692326514,1936.741,1899.427,rebalance,-0.016000002917967483,5.412566972655883e-05,-0.01605412858769404,-0.01688459065692669,-0.0161082542574206,30.0,0.015965440997112168,0.05968751162693997,0.13429461650189745
2022-05-01 00:00:00+00:00,2022-06-01 00:00:00+00:00,long,0.3333333333333333,0.2808081856587211,1899.427,1836.474,rebalance,-0.009306868709233609,1.8796532873872995e-05,-0.009325665242107482,-0.009606473427766203,-0.009344461774981355,31.0,-0.010244777814130801,0.05865306744374377,0.06964521257188028
2022-06-01 00:00:00+00:00,2022-07-01 00:00:00+00:00,short,1.0,-0.8340460531412439,1836.474,1806.59,rebalance,0.01357200387921256,5.723905612242108e-05,0.013514764823090138,0.012680718769948893,0.013457525766967718,30.0,-0.0318000504017909,-0.03664890980194668,-0.03752237249316703
2022-07-01 00:00:00+00:00,2022-08-01 00:00:00+00:00,short,0.3333333333333333,-0.27219032272290455,1806.59,1762.209,rebalance,0.0066866741832763334,1.9070310731535414e-05,0.006667603872544798,0.006395413549821894,0.0066485335618132625,31.0,-0.024743821872121985,-0.06590715667711455,0.021726995553026818
2022-08-01 00:00:00+00:00,2022-09-01 00:00:00+00:00,short,1.0,-0.8080747736167077,1762.209,1708.956,rebalance,0.02441958128656177,5.8212805286782316e-05,0.024361368481274986,0.02355329370765828,0.024303155675988206,31.0,-0.02458117133643234,-0.07095264656851319,-0.028562450730158284
2022-09-01 00:00:00+00:00,2022-10-02 00:00:00+00:00,short,1.0,-0.8098571438059551,1708.956,1664.046,rebalance,0.021282399504917213,6.0035595774808546e-05,0.021222363909142405,0.02041250676533645,0.021162328313367597,31.0,-0.030183670435109278,-0.0694016306540749,-0.058144648750173555
2022-10-02 00:00:00+00:00,2022-11-01 00:00:00+00:00,short,1.0,-0.7936182842231632,1664.046,1632.49,rebalance,0.01504971531853458,6.019128957634472e-05,0.014989524028958236,0.014195905744735072,0.01492933273938189,30.0,-0.03617505985463132,-0.08058625495824723,-0.0525225375283217
2022-11-01 00:00:00+00:00,2022-12-01 00:00:00+00:00,short,1.0,-0.7598353679619431,1632.49,1773.391,rebalance,-0.06558175742651151,5.586939419135422e-05,-0.06563762682070287,-0.06639746218866481,-0.06569349621489422,30.0,-0.017184226369656774,-0.07361401629120323,-0.08291920825051757
2022-12-01 00:00:00+00:00,2023-01-02 00:00:00+00:00,long,1.0,0.7158123895911648,1773.391,1826.573,rebalance,0.021466407861118773,0.00012731440371081042,0.021339093457407962,0.020623281067816798,0.02121177905369715,32.0,0.07903027957680142,0.029029060975708676,7.049227291910931e-05
2023-01-02 00:00:00+00:00,2023-02-01 00:00:00+00:00,long,1.0,0.7420126952156034,1826.573,1927.367,rebalance,0.04094576433658085,0.00012988521239821956,0.04081587912418263,0.04007386642896703,0.04068599391178441,30.0,0.028295295564544132,0.09786092715231787,0.004298518181547806
