strategy,side,entry_time,entry,stop,target,volume,risk_cash,exit_time,exit,pnl,exit_reason,spread_cost,slippage_cost,mae,mfe,holding_minutes,metadata
A_FIXED,SELL,2026-02-27 14:30:00+00:00,24930.2,24980.2,24830.2,0.46,23.0,2026-02-27 15:30:00+00:00,24831.2,45.54,target,0.782,0.46,14.900000000001455,139.34999999999854,60.0,{}
A_RUNNER,SELL,2026-02-27 14:30:00+00:00,24930.2,24897.45,,0.46,23.0,2026-02-27 15:06:00+00:00,24898.45,14.605,stop,0.782,0.46,14.900000000001455,72.34999999999854,36.0,{}
A_FIXED,SELL,2026-03-02 14:30:00+00:00,24593.35,24643.35,24493.35,0.46,23.0,2026-03-02 15:21:00+00:00,24644.35,-23.46,stop,0.782,0.46,78.20000000000073,21.399999999997817,51.0,{}
A_RUNNER,SELL,2026-03-02 14:30:00+00:00,24593.35,24618.05,,0.46,23.0,2026-03-02 14:46:00+00:00,24619.05,-11.822000000000335,stop,0.782,0.46,29.000000000003638,1.6999999999970896,16.0,{}
B2,SELL,2026-03-02 15:21:00+00:00,24638.85,24739.85,24439.85,0.46,46.0,2026-03-02 16:32:00+00:00,24740.85,-46.92,stop,0.782,0.46,105.60000000000218,80.99999999999636,71.0,{'pending_minutes': 21.0}
A_FIXED,SELL,2026-03-03 14:30:00+00:00,24532.95,24582.95,24432.95,0.46,23.0,2026-03-03 15:48:00+00:00,24433.95,45.54,target,0.782,0.46,37.20000000000073,102.5,78.0,{}
A_RUNNER,SELL,2026-03-03 14:30:00+00:00,24532.95,24554.15,,0.46,23.0,2026-03-03 14:46:00+00:00,24555.15,-10.212000000000335,stop,0.782,0.46,28.400000000001455,17.900000000001455,16.0,{}
A_FIXED,SELL,2026-03-04 14:30:00+00:00,24696.65,24746.65,24596.65,0.46,23.0,2026-03-04 14:40:00+00:00,24747.65,-23.46,stop,0.782,0.46,55.70000000000073,10.100000000002183,10.0,{}
A_RUNNER,SELL,2026-03-04 14:30:00+00:00,24696.65,24746.65,,0.46,23.0,2026-03-04 14:40:00+00:00,24747.65,-23.46,stop,0.782,0.46,55.70000000000073,10.100000000002183,10.0,{}
B1,SELL,2026-03-04 15:00:00+00:00,24765.25,24860.85,24574.05,0.48,45.8879999999993,2026-03-04 15:10:00+00:00,24861.85,-46.3679999999993,stop,0.816,0.48,123.10000000000218,3.7000000000007276,10.0,{}
A_FIXED,SELL,2026-03-05 14:30:00+00:00,25082.35,25132.35,24982.35,0.45,22.5,2026-03-05 15:35:00+00:00,24983.35,44.550000000000004,target,0.765,0.45,8.900000000001455,110.89999999999782,65.0,{}
A_RUNNER,SELL,2026-03-05 14:30:00+00:00,25082.35,25026.05,,0.45,22.5,2026-03-05 15:30:00+00:00,25027.05,24.884999999999675,stop,0.765,0.45,8.900000000001455,90.59999999999854,60.0,{}
B2,SELL,2026-03-05 16:38:00+00:00,25082.75,25183.75,24883.75,0.45,45.0,2026-03-05 19:31:00+00:00,24884.75,89.10000000000001,target,0.36000000000000004,0.45,90.09999999999854,231.40000000000146,173.0,{'pending_minutes': 98.0}
A_FIXED,SELL,2026-03-06 14:30:00+00:00,24826.65,24876.65,24726.65,0.46,23.0,2026-03-06 15:30:00+00:00,24727.65,45.54,target,0.782,0.46,20.5,117.90000000000146,60.0,{}
A_RUNNER,SELL,2026-03-06 14:30:00+00:00,24826.65,24821.85,,0.46,23.0,2026-03-06 15:01:00+00:00,24822.85,1.748000000001339,stop,0.782,0.46,3.5,50.70000000000073,31.0,{}
A_FIXED,SELL,2026-03-09 13:30:00+00:00,24354.75,24404.75,24254.75,0.46,23.0,2026-03-09 15:05:00+00:00,24405.75,-23.46,stop,0.782,0.46,56.20000000000073,29.399999999997817,95.0,{}
A_RUNNER,SELL,2026-03-09 13:30:00+00:00,24354.75,24393.45,,0.46,23.0,2026-03-09 13:38:00+00:00,24394.45,-18.262000000000334,stop,0.782,0.46,40.10000000000218,17.799999999999272,8.0,{}
B2,SELL,2026-03-09 14:37:00+00:00,24395.45,24496.45,24196.45,0.46,46.0,2026-03-09 16:31:00+00:00,24497.45,-46.92,stop,0.782,0.46,107.34999999999854,67.0,114.0,{'pending_minutes': 37.0}
A_FIXED,SELL,2026-03-10 13:30:00+00:00,25050.35,25100.35,24950.35,0.46,23.0,2026-03-10 14:43:00+00:00,24951.35,45.54,target,0.782,0.46,29.900000000001455,101.79999999999927,73.0,{}
A_RUNNER,SELL,2026-03-10 13:30:00+00:00,25050.35,25047.65,,0.46,23.0,2026-03-10 14:04:00+00:00,25048.65,0.7819999999986612,stop,0.782,0.46,28.700000000000728,55.099999999998545,34.0,{}
B1,SELL,2026-03-10 14:00:00+00:00,25035.95,25120.95,24865.95,0.54,45.900000000000006,2026-03-10 17:58:00+00:00,25121.95,-46.440000000000005,stop,0.918,0.54,85.14999999999782,168.79999999999927,238.0,{}
A_FIXED,SELL,2026-03-11 13:30:00+00:00,24949.15,24999.15,24849.15,0.46,23.0,2026-03-11 13:45:00+00:00,25000.15,-23.46,stop,0.782,0.46,51.0,2.7999999999992724,15.0,{}
A_RUNNER,SELL,2026-03-11 13:30:00+00:00,24949.15,24960.75,,0.46,23.0,2026-03-11 13:31:00+00:00,24961.75,-5.795999999999331,stop,0.782,0.46,21.0,2.7999999999992724,1.0,{}
A_FIXED,SELL,2026-03-12 13:30:00+00:00,24864.2,24914.2,24764.2,0.46,23.0,2026-03-12 16:15:00+00:00,24765.2,45.54,target,0.782,0.46,41.849999999998545,110.25,165.0,{}
A_RUNNER,SELL,2026-03-12 13:30:00+00:00,24864.2,24867.95,,0.46,23.0,2026-03-12 14:30:00+00:00,24868.95,-2.185,stop,0.782,0.46,39.95000000000073,38.25,60.0,{}
A_FIXED,SELL,2026-03-13 13:30:00+00:00,24566.0,24616.0,24466.0,0.46,23.0,2026-03-13 14:01:00+00:00,24617.0,-23.46,stop,0.782,0.46,52.54999999999927,13.849999999998545,31.0,{}
A_RUNNER,SELL,2026-03-13 13:30:00+00:00,24566.0,24570.55,,0.46,23.0,2026-03-13 13:47:00+00:00,24571.55,-2.5529999999996655,stop,0.782,0.46,14.049999999999272,13.849999999998545,17.0,{}
B1,SELL,2026-03-13 14:00:00+00:00,24596.85,24611.35,24567.85,3.2,46.400000000000006,2026-03-13 14:00:00+00:00,24612.35,-49.6,stop,5.44,3.2,18.80000000000291,0.0,0.0,{}
A_FIXED,SELL,2026-03-16 13:30:00+00:00,24556.55,24606.55,24456.55,0.46,23.0,2026-03-16 14:36:00+00:00,24607.55,-23.46,stop,0.782,0.46,55.20000000000073,13.899999999997817,66.0,{}
A_RUNNER,SELL,2026-03-16 13:30:00+00:00,24556.55,24569.65,,0.46,23.0,2026-03-16 13:42:00+00:00,24570.65,-6.486000000001004,stop,0.782,0.46,27.5,13.899999999997817,12.0,{}
B1,SELL,2026-03-16 14:00:00+00:00,24586.45,24601.35,24556.65,3.09,46.040999999993254,2026-03-16 14:36:00+00:00,24602.35,-49.13099999999325,stop,5.252999999999999,3.09,25.299999999999272,22.299999999999272,36.0,{}
A_FIXED,SELL,2026-03-17 13:30:00+00:00,24579.45,24629.45,24479.45,0.45,22.5,2026-03-17 14:25:00+00:00,24630.45,-22.95,stop,0.765,0.45,53.900000000001455,2.2000000000007276,55.0,{}
A_RUNNER,SELL,2026-03-17 13:30:00+00:00,24579.45,24597.6,,0.45,22.5,2026-03-17 13:34:00+00:00,24598.6,-8.617499999999017,stop,0.765,0.45,22.349999999998545,2.2000000000007276,4.0,{}
B1,SELL,2026-03-17 14:00:00+00:00,24604.85,24629.05,24556.45,1.89,45.73800000000137,2026-03-17 14:25:00+00:00,24630.05,-47.62800000000137,stop,3.2129999999999996,1.89,28.500000000003638,11.799999999999272,25.0,{}
A_FIXED,SELL,2026-03-18 13:30:00+00:00,24957.95,25007.95,24857.95,0.45,22.5,2026-03-18 15:03:00+00:00,24858.95,44.550000000000004,target,0.765,0.45,11.0,104.29999999999927,93.0,{}
A_RUNNER,SELL,2026-03-18 13:30:00+00:00,24957.95,24944.9,,0.45,22.5,2026-03-18 14:17:00+00:00,24945.9,5.422499999999673,stop,0.765,0.45,11.0,38.0,47.0,{}
A_FIXED,SELL,2026-03-19 13:30:00+00:00,24380.75,24430.75,24280.75,0.45,22.5,2026-03-19 15:02:00+00:00,24281.75,44.550000000000004,target,0.765,0.45,14.0,110.59999999999854,92.0,{}
A_RUNNER,SELL,2026-03-19 13:30:00+00:00,24380.75,24388.25,,0.45,22.5,2026-03-19 13:30:00+00:00,24389.25,-3.825,stop,0.765,0.45,9.5,0.0,0.0,{}
B1,SELL,2026-03-19 14:00:00+00:00,24365.75,24441.25,24214.75,0.6,45.3,2026-03-19 15:51:00+00:00,24215.75,90.0,target,1.02,0.6,24.900000000001455,154.20000000000073,111.0,{}
A_FIXED,SELL,2026-03-20 13:30:00+00:00,24143.65,24193.65,24043.65,0.46,23.0,2026-03-20 13:37:00+00:00,24194.65,-23.46,stop,0.782,0.46,54.099999999998545,0.0,7.0,{}
A_RUNNER,SELL,2026-03-20 13:30:00+00:00,24143.65,24193.65,,0.46,23.0,2026-03-20 13:37:00+00:00,24194.65,-23.46,stop,0.782,0.46,54.099999999998545,0.0,7.0,{}
B2,SELL,2026-03-20 14:05:00+00:00,24237.65,24338.65,24038.65,0.46,46.0,2026-03-20 17:13:00+00:00,24039.65,91.08,target,0.782,0.46,73.29999999999927,208.65000000000146,188.0,{'pending_minutes': 5.0}
A_FIXED,SELL,2026-03-23 13:30:00+00:00,23639.25,23689.25,23539.25,0.46,23.0,2026-03-23 13:50:00+00:00,23690.25,-23.46,stop,0.782,0.46,76.70000000000073,33.20000000000073,20.0,{}
A_RUNNER,SELL,2026-03-23 13:30:00+00:00,23639.25,23677.45,,0.46,23.0,2026-03-23 13:50:00+00:00,23678.45,-18.032000000000334,stop,0.782,0.46,76.70000000000073,33.20000000000073,20.0,{}
B1,SELL,2026-03-23 14:00:00+00:00,23670.45,23823.85,23363.65,0.3,46.01999999999934,2026-03-23 14:05:00+00:00,23824.85,-46.31999999999935,stop,0.51,0.3,479.7000000000007,3.7999999999992724,5.0,{}
A_FIXED,SELL,2026-03-24 13:30:00+00:00,24173.55,24223.55,24073.55,0.46,23.0,2026-03-24 15:37:00+00:00,24074.55,45.54,target,0.782,0.46,42.60000000000218,109.79999999999927,127.0,{}
A_RUNNER,SELL,2026-03-24 13:30:00+00:00,24173.55,24216.05,,0.46,23.0,2026-03-24 13:45:00+00:00,24217.05,-20.01,stop,0.782,0.46,42.60000000000218,17.0,15.0,{}
A_FIXED,SELL,2026-03-25 13:30:00+00:00,24231.55,24281.55,24131.55,0.46,23.0,2026-03-25 14:23:00+00:00,24282.55,-23.46,stop,0.782,0.46,53.70000000000073,13.799999999999272,53.0,{}
A_RUNNER,SELL,2026-03-25 13:30:00+00:00,24231.55,24247.85,,0.46,23.0,2026-03-25 13:53:00+00:00,24248.85,-7.957999999999665,stop,0.782,0.46,17.600000000002183,13.799999999999272,23.0,{}
B1,SELL,2026-03-25 14:00:00+00:00,24236.05,24325.55,24057.05,0.51,45.645,2026-03-25 15:07:00+00:00,24326.55,-46.155,stop,0.867,0.51,92.80000000000291,3.6999999999970896,67.0,{}
A_FIXED,SELL,2026-03-26 13:30:00+00:00,23986.55,24036.55,23886.55,0.45,22.5,2026-03-26 15:01:00+00:00,23887.55,44.550000000000004,target,0.765,0.45,8.900000000001455,103.89999999999782,91.0,{}
A_RUNNER,SELL,2026-03-26 13:30:00+00:00,23986.55,23995.35,,0.45,22.5,2026-03-26 13:32:00+00:00,23996.35,-4.409999999999672,stop,0.765,0.45,8.900000000001455,4.099999999998545,2.0,{}
B1,SELL,2026-03-26 14:00:00+00:00,23969.25,24178.3,23551.15,0.21,43.900499999999845,2026-03-26 19:55:00+00:00,23787.05,38.26200000000015,time_exit,0.357,0.21,62.75,204.20000000000073,355.0,{}
A_FIXED,SELL,2026-03-27 13:30:00+00:00,23534.95,23584.95,23434.95,0.46,23.0,2026-03-27 14:01:00+00:00,23435.95,45.54,target,0.782,0.46,14.099999999998545,105.90000000000146,31.0,{}
A_RUNNER,SELL,2026-03-27 13:30:00+00:00,23534.95,23462.25,,0.46,23.0,2026-03-27 14:30:00+00:00,23463.25,32.98200000000033,stop,0.782,0.46,14.099999999998545,115.70000000000073,60.0,{}
A_FIXED,SELL,2026-03-30 13:30:00+00:00,23223.55,23273.55,23123.55,0.46,23.0,2026-03-30 14:18:00+00:00,23274.55,-23.46,stop,0.782,0.46,50.400000000001455,28.0,48.0,{}
A_RUNNER,SELL,2026-03-30 13:30:00+00:00,23223.55,23227.85,,0.46,23.0,2026-03-30 13:50:00+00:00,23228.85,-2.4379999999996653,stop,0.782,0.46,13.0,28.0,20.0,{}
B1,SELL,2026-03-30 14:00:00+00:00,23230.25,23272.15,23146.45,1.11,46.50900000000162,2026-03-30 14:18:00+00:00,23273.15,-47.61900000000162,stop,1.887,1.11,43.70000000000073,1.7000000000007276,18.0,{}
A_FIXED,SELL,2026-03-31 13:30:00+00:00,23131.45,23181.45,23031.45,0.46,23.0,2026-03-31 14:11:00+00:00,23182.45,-23.46,stop,0.782,0.46,85.20000000000073,73.79999999999927,41.0,{}
A_RUNNER,SELL,2026-03-31 13:30:00+00:00,23131.45,23113.25,,0.46,23.0,2026-03-31 14:04:00+00:00,23114.25,7.912000000000335,stop,0.782,0.46,8.900000000001455,73.79999999999927,34.0,{}
B1,SELL,2026-03-31 14:00:00+00:00,23105.55,23209.85,22896.95,0.44,45.89199999999968,2026-03-31 14:11:00+00:00,23210.85,-46.33199999999968,stop,0.748,0.44,111.10000000000218,22.799999999999272,11.0,{}
A_FIXED,SELL,2026-04-01 13:30:00+00:00,23884.45,23934.45,23784.45,0.45,22.5,2026-04-01 13:46:00+00:00,23935.45,-22.95,stop,0.765,0.45,57.79999999999927,0.7999999999992724,16.0,{}
A_RUNNER,SELL,2026-04-01 13:30:00+00:00,23884.45,23906.25,,0.45,22.5,2026-04-01 13:40:00+00:00,23907.25,-10.259999999999673,stop,0.765,0.45,24.200000000000728,0.7999999999992724,10.0,{}
B1,SELL,2026-04-01 14:00:00+00:00,23944.85,23999.85,23834.85,0.83,45.65,2026-04-01 14:38:00+00:00,24000.85,-46.48,stop,1.4109999999999998,0.83,59.20000000000073,1.6999999999970896,38.0,{}
A_FIXED,SELL,2026-04-02 13:30:00+00:00,23601.95,23651.95,23501.95,0.45,22.5,2026-04-02 15:00:00+00:00,23502.95,44.550000000000004,target,0.765,0.45,43.599999999998545,102.90000000000146,90.0,{}
A_RUNNER,SELL,2026-04-02 13:30:00+00:00,23601.95,23619.45,,0.45,22.5,2026-04-02 13:33:00+00:00,23620.45,-8.325000000000001,stop,0.765,0.45,17.599999999998545,2.7999999999992724,3.0,{}
B1,SELL,2026-04-02 14:00:00+00:00,23633.35,23705.7,23488.65,0.62,44.85700000000136,2026-04-02 16:58:00+00:00,23706.7,-45.477000000001354,stop,1.054,0.62,81.5,142.6999999999971,178.0,{}
A_FIXED,SELL,2026-04-06 13:30:00+00:00,24169.65,24219.65,24069.65,0.45,22.5,2026-04-06 16:51:00+00:00,24220.65,-22.95,stop,0.765,0.45,65.89999999999782,94.20000000000073,201.0,{}
A_RUNNER,SELL,2026-04-06 13:30:00+00:00,24169.65,24181.4,,0.45,22.5,2026-04-06 13:36:00+00:00,24182.4,-5.7375,stop,0.765,0.45,12.599999999998545,3.900000000001455,6.0,{}
A_FIXED,SELL,2026-04-07 13:30:00+00:00,24177.05,24227.05,24077.05,0.45,22.5,2026-04-07 13:48:00+00:00,24078.05,44.550000000000004,target,0.765,0.45,5.200000000000728,109.0,18.0,{}
A_RUNNER,SELL,2026-04-07 13:30:00+00:00,24177.05,24064.65,,0.45,22.5,2026-04-07 14:15:00+00:00,24065.65,50.12999999999902,stop,0.765,0.45,5.200000000000728,159.5,45.0,{}
B2,SELL,2026-04-07 14:26:00+00:00,24082.85,24183.85,23883.85,0.45,45.0,2026-04-07 17:06:00+00:00,23884.85,89.10000000000001,target,0.765,0.45,50.150000000001455,239.29999999999927,160.0,{'pending_minutes': 26.0}
A_FIXED,SELL,2026-04-08 13:30:00+00:00,25049.25,25099.25,24949.25,0.46,23.0,2026-04-08 16:39:00+00:00,24950.25,45.54,target,0.782,0.46,38.70000000000073,104.10000000000218,189.0,{}
A_RUNNER,SELL,2026-04-08 13:30:00+00:00,25049.25,25042.2,,0.46,23.0,2026-04-08 14:24:00+00:00,25043.2,2.7829999999996655,stop,0.782,0.46,13.900000000001455,37.29999999999927,54.0,{}
B2,SELL,2026-04-08 15:06:00+00:00,25082.95,25183.95,24883.95,0.46,46.0,2026-04-08 17:08:00+00:00,24884.95,91.08,target,0.782,0.46,5.0,211.0,122.0,{'pending_minutes': 66.0}
A_FIXED,SELL,2026-04-09 13:30:00+00:00,24848.55,24898.55,24748.55,0.46,23.0,2026-04-09 16:28:00+00:00,24899.55,-23.46,stop,0.782,0.46,54.400000000001455,42.0,178.0,{}
A_RUNNER,SELL,2026-04-09 13:30:00+00:00,24848.55,24853.45,,0.46,23.0,2026-04-09 13:49:00+00:00,24854.45,-2.7140000000006697,stop,0.782,0.46,5.05000000000291,15.799999999999272,19.0,{}
B2,SELL,2026-04-09 14:40:00+00:00,24860.6,24961.6,24661.6,0.46,46.0,2026-04-09 18:32:00+00:00,24962.6,-46.92,stop,0.782,0.46,112.15000000000146,71.09999999999854,232.0,{'pending_minutes': 40.0}
A_FIXED,SELL,2026-04-10 13:30:00+00:00,25104.35,25154.35,25004.35,0.46,23.0,2026-04-10 15:29:00+00:00,25155.35,-23.46,stop,0.782,0.46,50.20000000000073,12.549999999999272,119.0,{}
A_RUNNER,SELL,2026-04-10 13:30:00+00:00,25104.35,25110.45,,0.46,23.0,2026-04-10 13:51:00+00:00,25111.45,-3.266000000001004,stop,0.782,0.46,8.250000000003638,12.549999999999272,21.0,{}
B1,SELL,2026-04-10 14:00:00+00:00,25105.3,25130.15,25055.6,1.87,46.46950000000408,2026-04-10 14:22:00+00:00,25131.15,-48.33950000000409,stop,3.1790000000000003,1.87,25.80000000000291,0.0,22.0,{}
A_FIXED,SELL,2026-04-13 13:30:00+00:00,24952.8,25002.8,24852.8,0.46,23.0,2026-04-13 14:00:00+00:00,25003.8,-23.46,stop,0.782,0.46,78.25,3.849999999998545,30.0,{}
A_RUNNER,SELL,2026-04-13 13:30:00+00:00,24952.8,24961.65,,0.46,23.0,2026-04-13 13:46:00+00:00,24962.65,-4.531000000001004,stop,0.782,0.46,10.950000000000728,3.849999999998545,16.0,{}
A_FIXED,SELL,2026-04-14 13:30:00+00:00,25485.1,25535.1,25385.1,0.46,23.0,2026-04-14 15:30:00+00:00,25536.1,-23.46,stop,0.782,0.46,68.55000000000291,25.249999999996362,120.0,{}
A_RUNNER,SELL,2026-04-14 13:30:00+00:00,25485.1,25479.15,,0.46,23.0,2026-04-14 14:10:00+00:00,25480.15,2.276999999998661,stop,0.782,0.46,3.4500000000007276,25.249999999996362,40.0,{}
A_FIXED,SELL,2026-04-15 13:30:00+00:00,25784.6,25834.6,25684.6,0.45,22.5,2026-04-15 14:13:00+00:00,25835.6,-22.95,stop,0.765,0.45,50.35000000000218,10.799999999999272,43.0,{}
A_RUNNER,SELL,2026-04-15 13:30:00+00:00,25784.6,25823.3,,0.45,22.5,2026-04-15 13:46:00+00:00,25824.3,-17.86500000000033,stop,0.765,0.45,39.05000000000291,10.799999999999272,16.0,{}
B1,SELL,2026-04-15 14:00:00+00:00,25820.6,25893.95,25673.9,0.62,45.477000000001354,2026-04-15 16:40:00+00:00,25894.95,-46.09700000000135,stop,1.054,0.62,76.54999999999927,21.549999999999272,160.0,{}
A_FIXED,SELL,2026-04-16 13:30:00+00:00,26270.55,26320.55,26170.55,0.45,22.5,2026-04-16 16:51:00+00:00,26171.55,44.550000000000004,target,0.765,0.45,21.75,100.79999999999927,201.0,{}
A_RUNNER,SELL,2026-04-16 13:30:00+00:00,26270.55,26257.8,,0.45,22.5,2026-04-16 14:34:00+00:00,26258.8,5.2875000000000005,stop,0.765,0.45,3.2000000000007276,65.14999999999782,64.0,{}
B1,SELL,2026-04-16 14:00:00+00:00,26244.85,26327.2,26080.15,0.55,45.292500000001205,2026-04-16 18:15:00+00:00,26328.2,-45.8425000000012,stop,0.935,0.55,90.45000000000073,128.39999999999782,255.0,{}
A_FIXED,SELL,2026-04-17 13:30:00+00:00,26367.65,26417.65,26267.65,0.45,22.5,2026-04-17 15:01:00+00:00,26418.65,-22.95,stop,0.765,0.45,51.099999999998545,15.5,91.0,{}
A_RUNNER,SELL,2026-04-17 13:30:00+00:00,26367.65,26371.8,,0.45,22.5,2026-04-17 13:53:00+00:00,26372.8,-2.317499999999018,stop,0.765,0.45,5.200000000000728,15.5,23.0,{}
B1,SELL,2026-04-17 14:00:00+00:00,26370.35,26392.45,26326.15,2.06,45.5260000000045,2026-04-17 14:21:00+00:00,26393.45,-47.586000000004496,stop,3.502,2.06,23.450000000000728,1.249999999996362,21.0,{}
A_FIXED,SELL,2026-04-20 13:30:00+00:00,26551.85,26601.85,26451.85,0.45,22.5,2026-04-20 15:48:00+00:00,26602.85,-22.95,stop,0.765,0.45,50.45000000000073,26.899999999997817,138.0,{}
A_RUNNER,SELL,2026-04-20 13:30:00+00:00,26551.85,26549.75,,0.45,22.5,2026-04-20 14:15:00+00:00,26550.75,0.4949999999993452,stop,0.765,0.45,4.600000000002183,26.899999999997817,45.0,{}
B1,SELL,2026-04-20 14:00:00+00:00,26543.85,26575.95,26479.65,1.4,44.94000000000305,2026-04-20 15:43:00+00:00,26576.95,-46.34000000000305,stop,2.38,1.4,40.80000000000291,18.899999999997817,103.0,{}
A_FIXED,SELL,2026-04-21 13:30:00+00:00,26690.3,26740.3,26590.3,0.44,22.0,2026-04-21 14:36:00+00:00,26741.3,-22.44,stop,0.748,0.44,54.25,2.0499999999992724,66.0,{}
A_RUNNER,SELL,2026-04-21 13:30:00+00:00,26690.3,26699.8,,0.44,22.0,2026-04-21 13:32:00+00:00,26700.8,-4.62,stop,0.748,0.44,12.0,0.0,2.0,{}
B1,SELL,2026-04-21 14:00:00+00:00,26715.5,26729.25,26688.0,3.25,44.6875,2026-04-21 14:06:00+00:00,26730.25,-47.9375,stop,5.5249999999999995,3.25,14.450000000000728,2.5,6.0,{}
A_FIXED,SELL,2026-04-22 13:30:00+00:00,26678.75,26728.75,26578.75,0.44,22.0,2026-04-22 15:12:00+00:00,26729.75,-22.44,stop,0.748,0.44,54.70000000000073,23.25,102.0,{}
A_RUNNER,SELL,2026-04-22 13:30:00+00:00,26678.75,26681.9,,0.44,22.0,2026-04-22 14:04:00+00:00,26682.9,-1.8260000000006402,stop,0.748,0.44,19.75,11.200000000000728,34.0,{}
B2,SELL,2026-04-22 15:12:00+00:00,26722.6,26823.6,26523.6,0.44,44.0,2026-04-22 17:22:00+00:00,26824.6,-44.88,stop,0.748,0.44,103.25,61.349999999998545,130.0,{'pending_minutes': 72.0}
A_FIXED,SELL,2026-04-23 13:30:00+00:00,26789.55,26839.55,26689.55,0.44,22.0,2026-04-23 14:08:00+00:00,26840.55,-22.44,stop,0.748,0.44,52.150000000001455,1.2999999999992724,38.0,{}
A_RUNNER,SELL,2026-04-23 13:30:00+00:00,26789.55,26803.85,,0.44,22.0,2026-04-23 13:31:00+00:00,26804.85,-6.73199999999968,stop,0.748,0.44,14.900000000001455,1.2999999999992724,1.0,{}
B1,SELL,2026-04-23 14:00:00+00:00,26827.65,26864.95,26753.05,1.18,44.013999999999136,2026-04-23 14:47:00+00:00,26865.95,-45.193999999999136,stop,2.006,1.18,51.70000000000073,34.70000000000073,47.0,{}
A_FIXED,SELL,2026-04-24 13:30:00+00:00,27039.05,27089.05,26939.05,0.43,21.5,2026-04-24 14:05:00+00:00,27090.05,-21.93,stop,0.731,0.43,53.30000000000291,10.549999999999272,35.0,{}
A_RUNNER,SELL,2026-04-24 13:30:00+00:00,27039.05,27045.75,,0.43,21.5,2026-04-24 13:32:00+00:00,27046.75,-3.311000000000313,stop,0.731,0.43,6.900000000001455,7.19999999999709,2.0,{}
B2,SELL,2026-04-24 14:04:00+00:00,27078.05,27179.05,26879.05,0.43,43.0,2026-04-24 14:22:00+00:00,27180.05,-43.86,stop,0.731,0.43,105.60000000000218,39.099999999998545,18.0,{'pending_minutes': 4.0}
A_FIXED,SELL,2026-04-27 13:30:00+00:00,27317.4,27367.4,27217.4,0.43,21.5,2026-04-27 16:47:00+00:00,27218.4,42.57,target,0.731,0.43,49.20000000000073,125.15000000000146,197.0,{}
A_RUNNER,SELL,2026-04-27 13:30:00+00:00,27317.4,27331.25,,0.43,21.5,2026-04-27 13:36:00+00:00,27332.25,-6.385499999999374,stop,0.731,0.43,18.25,0.0,6.0,{}
A_FIXED,SELL,2026-04-28 13:30:00+00:00,27133.8,27183.8,27033.8,0.43,21.5,2026-04-28 14:21:00+00:00,27034.8,42.57,target,0.731,0.43,12.700000000000728,107.14999999999782,51.0,{}
A_RUNNER,SELL,2026-04-28 13:30:00+00:00,27133.8,27132.9,,0.43,21.5,2026-04-28 14:00:00+00:00,27133.9,-0.0430000000009386,stop,0.731,0.43,12.700000000000728,28.149999999997817,30.0,{}
B1,SELL,2026-04-28 14:00:00+00:00,27125.3,27306.45,26763.0,0.24,43.47600000000035,2026-04-28 19:55:00+00:00,26951.35,41.748000000000175,time_exit,0.408,0.24,11.25,249.0,355.0,{}
A_FIXED,SELL,2026-04-29 13:30:00+00:00,27148.2,27198.2,27048.2,0.43,21.5,2026-04-29 16:30:00+00:00,27049.2,42.57,target,0.731,0.43,8.75,129.0500000000029,180.0,{}
A_RUNNER,SELL,2026-04-29 13:30:00+00:00,27148.2,27156.3,,0.43,21.5,2026-04-29 13:32:00+00:00,27157.3,-3.912999999999374,stop,0.731,0.43,8.75,4.299999999999272,2.0,{}
A_FIXED,SELL,2026-04-30 13:30:00+00:00,27285.35,27335.35,27185.35,0.44,22.0,2026-04-30 14:26:00+00:00,27336.35,-22.44,stop,0.748,0.44,50.50000000000364,58.29999999999927,56.0,{}
A_RUNNER,SELL,2026-04-30 13:30:00+00:00,27285.35,27293.35,,0.44,22.0,2026-04-30 13:30:00+00:00,27294.35,-3.96,stop,0.748,0.44,16.000000000003638,3.2999999999992724,0.0,{}
B2,SELL,2026-04-30 14:09:00+00:00,27292.85,27393.85,27093.85,0.44,44.0,2026-04-30 15:21:00+00:00,27394.85,-44.88,stop,0.748,0.44,109.00000000000364,25.899999999997817,72.0,{'pending_minutes': 9.0}
A_FIXED,SELL,2026-05-01 13:30:00+00:00,27435.7,27485.7,27335.7,0.43,21.5,2026-05-01 15:14:00+00:00,27486.7,-21.93,stop,0.731,0.43,60.349999999998545,25.799999999999272,104.0,{}
A_RUNNER,SELL,2026-05-01 13:30:00+00:00,27435.7,27442.15,,0.43,21.5,2026-05-01 13:59:00+00:00,27443.15,-3.2035000000003127,stop,0.731,0.43,8.950000000000728,25.799999999999272,29.0,{}
B1,SELL,2026-05-01 14:00:00+00:00,27441.05,27512.75,27297.65,0.61,43.73700000000044,2026-05-01 16:30:00+00:00,27513.75,-44.34700000000044,stop,1.037,0.61,97.0,29.049999999999272,150.0,{}
A_FIXED,SELL,2026-05-04 13:30:00+00:00,27633.95,27683.95,27533.95,0.43,21.5,2026-05-04 13:32:00+00:00,27684.95,-21.93,stop,0.731,0.43,103.90000000000146,6.700000000000728,2.0,{}
A_RUNNER,SELL,2026-05-04 13:30:00+00:00,27633.95,27650.55,,0.43,21.5,2026-05-04 13:30:00+00:00,27651.55,-7.567999999999374,stop,0.731,0.43,16.900000000001455,6.700000000000728,0.0,{}
