symbol,range_minutes,atr_stop_fraction,relative_volume_min,training_selection_score,robust_score,train_start,train_end,train_starting_balance,train_ending_balance,train_net_profit,train_return_percent,train_max_drawdown_percent,train_trades,train_wins,train_losses,train_win_rate_percent,train_profit_factor,train_total_r,train_average_r,train_sharpe,train_skipped_below_broker_minimum,train_minimum_lot_fallbacks,validation_start,validation_end,validation_starting_balance,validation_ending_balance,validation_net_profit,validation_return_percent,validation_max_drawdown_percent,validation_trades,validation_wins,validation_losses,validation_win_rate_percent,validation_profit_factor,validation_total_r,validation_average_r,validation_sharpe,validation_skipped_below_broker_minimum,validation_minimum_lot_fallbacks,full_start,full_end,full_starting_balance,full_ending_balance,full_net_profit,full_return_percent,full_max_drawdown_percent,full_trades,full_wins,full_losses,full_win_rate_percent,full_profit_factor,full_total_r,full_average_r,full_sharpe,full_skipped_below_broker_minimum,full_minimum_lot_fallbacks
XAGUSD,5,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,232.1403571428576,-67.8596428571424,-22.6198809523808,22.619880952380804,4,0,4,0.0,0.0,-4.422549214555548,-1.105637303638887,-5.927486086911825,0,4,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-1.1110048761831934,-1.1110048761831934,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,215.54035714285754,-84.45964285714246,-28.153214285714157,28.15321428571415,5,0,5,0.0,0.0,-5.5335540907387415,-1.1067108181477483,-5.689781752373035,0,5
USDJPY,5,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-3.6942266088704026,-1.8471133044352013,-6.503359354443162,0,2,2026-05-08,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-3.6942266088704026,-1.8471133044352013,-3.550756781257119,0,2
USDJPY,5,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-2.462817739246935,-1.2314088696234675,-6.503359354443162,0,2,2026-05-08,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-2.462817739246935,-1.2314088696234675,-3.550756781257119,0,2
USDJPY,30,0.2,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,213.27142857142007,-86.72857142857993,-28.90952380952664,28.909523809526643,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-4.402796314232056,0,1,2026-05-08,2026-07-07,300.0,213.27142857142007,-86.72857142857993,-28.90952380952664,28.909523809526643,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-2.4494897427831788,0,1
USDJPY,30,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,213.27142857142007,-86.72857142857993,-28.90952380952664,28.909523809526643,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-4.402796314232056,0,1,2026-05-08,2026-07-07,300.0,213.27142857142007,-86.72857142857993,-28.90952380952664,28.909523809526643,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-2.4494897427831788,0,1
USDJPY,30,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,213.27142857142007,-86.72857142857993,-28.90952380952664,28.909523809526643,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-4.402796314232056,0,1,2026-05-08,2026-07-07,300.0,213.27142857142007,-86.72857142857993,-28.90952380952664,28.909523809526643,1,0,1,0.0,0.0,-1.0000000000000981,-1.0000000000000981,-2.4494897427831788,0,1
XAGUSD,15,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,227.602142857144,-72.397857142856,-24.132619047618665,24.132619047618668,4,0,4,0.0,0.0,-4.9312531057303906,-1.2328132764325976,-6.031410288536711,0,4,2026-06-19,2026-07-07,300.0,285.0585714285714,-14.941428571428617,-4.980476190476201,4.980476190476205,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,212.6607142857154,-87.33928571428461,-29.113095238094864,29.11309523809487,5,0,5,0.0,0.0,-5.931253105730393,-1.1862506211460786,-5.766304522335249,0,5
XAGUSD,5,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,228.53446428571505,-71.46553571428495,-23.821845238094987,23.821845238094987,7,0,7,0.0,0.0,-9.26535311427693,-1.3236218734681329,-7.1449840989960895,0,7,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-2.222009752366387,-2.222009752366387,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,211.93446428571502,-88.06553571428498,-29.355178571428333,29.355178571428326,8,0,8,0.0,0.0,-11.487362866643318,-1.4359203583304148,-6.536131778976627,0,8
USDJPY,5,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,208.09999999999036,-91.90000000000964,-30.633333333336545,30.633333333336548,2,0,2,0.0,0.0,-2.000000000000211,-1.0000000000001055,-6.499454581168525,0,2,2026-05-08,2026-07-07,300.0,208.09999999999036,-91.90000000000964,-30.633333333336545,30.633333333336548,2,0,2,0.0,0.0,-2.000000000000211,-1.0000000000001055,-3.5488601155104402,0,2
XAGUSD,15,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,208.86482142857227,-91.13517857142773,-30.37839285714258,30.37839285714258,8,0,8,0.0,0.0,-12.809758226955628,-1.6012197783694535,-8.198445408708523,0,8,2026-06-19,2026-07-07,300.0,292.5292857142857,-7.47071428571428,-2.4902380952380954,2.490238095238093,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,201.39410714285796,-98.60589285714204,-32.868630952380684,32.86863095238068,9,0,9,0.0,0.0,-13.80975822695563,-1.5344175807728477,-7.315565397465007,0,9
XAGUSD,60,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,199.70232142857074,-100.29767857142926,-33.43255952380976,33.43255952380975,14,1,13,7.142857142857142,0.3366453802791271,-15.337783161043486,-1.0955559400745347,-3.6107360672268327,0,14,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,199.70232142857074,-100.29767857142926,-33.43255952380976,33.43255952380975,14,1,13,7.142857142857142,0.3366453802791271,-15.337783161043486,-1.0955559400745347,-3.0669777168889647,0,14
XAGUSD,5,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,210.04321428571473,-89.95678571428527,-29.985595238095087,29.98559523809509,7,0,7,0.0,0.0,-7.896732286074062,-1.1281046122962946,-7.908918871541827,0,7,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-1.4813398349109248,-1.4813398349109248,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,193.4432142857147,-106.5567857142853,-35.51892857142843,35.51892857142843,8,0,8,0.0,0.0,-9.378072120984987,-1.1722590151231234,-7.115564682211922,0,8
USDJPY,60,0.1,1.0,84.12234331698616,-1000000000.0,2026-05-08,2026-06-18,300.0,617.1714285714415,317.17142857144154,105.72380952381386,66.27619047618319,4,1,3,25.0,2.595200459836424,10.010294276112646,2.5025735690281614,2.3547428667392523,0,4,2026-06-19,2026-07-07,300.0,-21.999999999974307,-321.9999999999743,-107.33333333332477,107.33333333332477,1,0,1,0.0,0.0,-7.5145857642933835,-7.5145857642933835,-4.402796314232058,2,1,2026-05-08,2026-07-07,300.0,192.4071428571949,-107.59285714280509,-35.86428571426836,68.82435998332632,7,1,6,14.285714285714285,0.8274629737810364,0.15820233491296531,0.022600333558995045,1.5298091399433917,0,7
XAGUSD,5,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,209.59446428571485,-90.40553571428515,-30.135178571428376,30.135178571428384,4,0,4,0.0,0.0,-3.999999999999976,-0.999999999999994,-6.167083753910947,0,4,2026-06-19,2026-07-07,300.0,277.58785714285705,-22.412142857142953,-7.470714285714319,7.470714285714318,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,187.18232142857192,-112.81767857142808,-37.605892857142685,37.60589285714269,5,0,5,0.0,0.0,-4.999999999999979,-0.9999999999999958,-5.845868714276648,0,5
XAGUSD,15,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,208.3001785714295,-91.69982142857049,-30.566607142856828,30.566607142856828,4,0,4,0.0,0.0,-4.177916430327053,-1.0444791075817632,-6.192635380122638,0,4,2026-06-19,2026-07-07,300.0,277.58785714285705,-22.412142857142953,-7.470714285714319,7.470714285714318,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,185.8880357142866,-114.11196428571341,-38.03732142857113,38.03732142857113,5,0,5,0.0,0.0,-5.1779164303270555,-1.035583286065411,-5.865825657280473,0,5
XAGUSD,15,0.075,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,191.89857142857215,-108.10142857142785,-36.03380952380928,36.03380952380928,8,0,8,0.0,0.0,-10.153493436444322,-1.2691866795555402,-8.97661204938846,0,8,2026-06-19,2026-07-07,300.0,288.7939285714285,-11.206071428571477,-3.735357142857154,3.735357142857159,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,180.69250000000068,-119.30749999999932,-39.76916666666644,39.769166666666436,9,0,9,0.0,0.0,-11.153493436444325,-1.2392770484938138,-7.9683274467689005,0,9
USDJPY,5,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,265.0000000000034,-34.99999999999659,-11.666666666665526,11.666666666665531,1,0,1,0.0,0.0,-1.8705859896924955,-1.8705859896924955,-3.000000000000001,0,1,2026-06-19,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-3.6942266088704026,-1.8471133044352013,-6.503359354443162,0,2,2026-05-08,2026-07-07,300.0,180.00000000002387,-119.99999999997613,-39.99999999999204,39.99999999999204,3,0,3,0.0,0.0,-5.564812598562898,-1.8549375328542992,-4.331346849444297,0,3
USDJPY,5,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,265.0000000000034,-34.99999999999659,-11.666666666665526,11.666666666665531,1,0,1,0.0,0.0,-1.2470573264616638,-1.2470573264616638,-3.000000000000001,0,1,2026-06-19,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-2.462817739246935,-1.2314088696234675,-6.503359354443162,0,2,2026-05-08,2026-07-07,300.0,180.00000000002387,-119.99999999997613,-39.99999999999204,39.99999999999204,3,0,3,0.0,0.0,-3.709875065708599,-1.2366250219028663,-4.331346849444297,0,3
XAGUSD,5,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,188.5742857142862,-111.42571428571381,-37.1419047619046,37.141904761904605,7,0,7,0.0,0.0,-7.422549214555544,-1.0603641735079348,-8.365563468830723,0,7,2026-06-19,2026-07-07,300.0,283.4,-16.600000000000023,-5.533333333333346,5.533333333333341,1,0,1,0.0,0.0,-1.1110048761831934,-1.1110048761831934,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,171.97428571428617,-128.02571428571383,-42.675238095237944,42.675238095237944,8,0,8,0.0,0.0,-8.533554090738738,-1.0666942613423422,-7.47944950466419,0,8
USDJPY,5,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,262.5785714285655,-37.42142857143449,-12.473809523811497,12.473809523811497,1,0,1,0.0,0.0,-1.0000000000001519,-1.0000000000001519,-3.0000000000000004,0,1,2026-06-19,2026-07-07,300.0,208.09999999999036,-91.90000000000964,-30.633333333336545,30.633333333336548,2,0,2,0.0,0.0,-2.000000000000211,-1.0000000000001055,-6.499454581168525,0,2,2026-05-08,2026-07-07,300.0,170.67857142855587,-129.32142857144413,-43.10714285714804,43.10714285714805,3,0,3,0.0,0.0,-3.000000000000363,-1.000000000000121,-4.317810152393235,0,3
XAGUSD,60,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,170.0964285714281,-129.9035714285719,-43.301190476190634,43.301190476190634,17,1,16,5.88235294117647,0.28152098765432043,-19.077987118093898,-1.1222345363584645,-4.977745126753253,0,17,2026-06-19,2026-07-07,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-05-08,2026-07-07,300.0,170.0964285714281,-129.9035714285719,-43.301190476190634,43.301190476190634,17,1,16,5.88235294117647,0.28152098765432043,-19.077987118093898,-1.1222345363584645,-4.200744926354675,0,17
USDJPY,5,0.15,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,162.14999999998554,-137.85000000001446,-45.95000000000482,45.95000000000482,2,0,2,0.0,0.0,-2.0000000000002114,-1.0000000000001057,-6.477384612194457,0,2,2026-05-08,2026-07-07,300.0,162.14999999998554,-137.85000000001446,-45.95000000000482,45.95000000000482,2,0,2,0.0,0.0,-2.0000000000002114,-1.0000000000001057,-3.5381329799588697,0,2
XAGUSD,30,0.075,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,175.16196428571283,-124.83803571428717,-41.612678571429065,41.61267857142906,19,3,16,15.789473684210526,0.3848465356684321,-11.906888639622323,-0.6266783494538065,-4.8286893438823935,0,19,2026-06-19,2026-07-07,300.0,286.0500000000002,-13.949999999999818,-4.6499999999999435,4.64999999999994,1,0,1,0.0,0.0,-1.3277923667235891,-1.3277923667235891,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,161.211964285713,-138.788035714287,-46.26267857142899,46.26267857142899,20,3,17,15.0,0.36009362961303865,-13.234681006345912,-0.6617340503172956,-4.629937171559518,0,20
XAGUSD,15,0.1,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,173.56392857142959,-126.43607142857041,-42.14535714285681,42.1453571428568,8,0,8,0.0,0.0,-8.931253105730395,-1.1164066382162994,-9.352670229427956,0,8,2026-06-19,2026-07-07,300.0,285.0585714285714,-14.941428571428617,-4.980476190476201,4.980476190476205,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,158.62250000000097,-141.37749999999903,-47.12583333333301,47.12583333333301,9,0,9,0.0,0.0,-9.931253105730399,-1.1034725673033776,-8.213500572872002,0,9
XAGUSD,30,0.05,0.75,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,169.80767857142706,-130.19232142857294,-43.39744047619099,43.39744047619098,19,1,18,5.263157894736842,0.28107210509240826,-18.763432479313266,-0.9875490778585929,-5.55386644659295,0,19,2026-06-19,2026-07-07,300.0,286.0500000000002,-13.949999999999818,-4.6499999999999435,4.64999999999994,1,0,1,0.0,0.0,-1.991688550085384,-1.991688550085384,-4.786344211304794,0,1,2026-05-08,2026-07-07,300.0,155.85767857142724,-144.14232142857276,-48.047440476190914,48.047440476190914,20,1,19,5.0,0.2609690021487994,-20.75512102939865,-1.0377560514699327,-5.252074224144107,0,20
XAGUSD,15,0.2,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,183.11071428571424,-116.88928571428576,-38.963095238095256,38.96309523809525,4,0,4,0.0,0.0,-4.000000000000003,-1.0000000000000007,-6.186857835609025,0,4,2026-06-19,2026-07-07,300.0,270.11714285714277,-29.882857142857233,-9.960952380952415,9.96095238095241,1,0,1,0.0,0.0,-1.0000000000000027,-1.0000000000000027,-4.786344211304796,0,1,2026-05-08,2026-07-07,300.0,153.227857142857,-146.772142857143,-48.92404761904766,48.92404761904767,5,0,5,0.0,0.0,-5.000000000000005,-1.000000000000001,-5.816818190352505,0,5
USDJPY,5,0.2,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,300.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,0,2026-06-19,2026-07-07,300.0,116.19999999998072,-183.80000000001928,-61.26666666667309,61.266666666673096,2,0,2,0.0,0.0,-2.000000000000211,-1.0000000000001055,-6.431141752590247,0,2,2026-05-08,2026-07-07,300.0,116.19999999998072,-183.80000000001928,-61.26666666667309,61.266666666673096,2,0,2,0.0,0.0,-2.000000000000211,-1.0000000000001055,-3.5156175865765174,0,2
USDJPY,5,0.15,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,243.86785714286248,-56.132142857137524,-18.710714285712506,18.710714285712506,1,0,1,0.0,0.0,-0.9999999999998987,-0.9999999999998987,-3.0,0,1,2026-06-19,2026-07-07,300.0,162.14999999998554,-137.85000000001446,-45.95000000000482,45.95000000000482,2,0,2,0.0,0.0,-2.0000000000002114,-1.0000000000001057,-6.477384612194457,0,2,2026-05-08,2026-07-07,300.0,106.01785714284802,-193.98214285715198,-64.66071428571733,64.66071428571732,3,0,3,0.0,0.0,-3.00000000000011,-1.0000000000000366,-4.237044965551074,0,3
USDJPY,15,0.05,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,171.99999999998568,-128.00000000001432,-42.66666666667144,42.666666666671446,1,0,1,0.0,0.0,-2.8332015810279962,-2.8332015810279962,-2.898275349237887,0,1,2026-06-19,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-3.763024470427505,-1.8815122352137525,-6.184373561955502,0,2,2026-05-08,2026-07-07,300.0,87.00000000000614,-212.99999999999386,-70.99999999999795,70.99999999999795,3,0,3,0.0,0.0,-6.596226051455501,-2.1987420171518335,-4.084711270945397,0,3
USDJPY,15,0.05,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,171.99999999998568,-128.00000000001432,-42.66666666667144,42.666666666671446,1,0,1,0.0,0.0,-2.8332015810279962,-2.8332015810279962,-2.898275349237887,0,1,2026-06-19,2026-07-07,300.0,215.00000000002046,-84.99999999997954,-28.333333333326514,28.33333333332651,2,0,2,0.0,0.0,-3.763024470427505,-1.8815122352137525,-6.184373561955502,0,2,2026-05-08,2026-07-07,300.0,87.00000000000614,-212.99999999999386,-70.99999999999795,70.99999999999795,3,0,3,0.0,0.0,-6.596226051455501,-2.1987420171518335,-4.084711270945397,0,3
USDJPY,30,0.05,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,201.7785714285651,-98.2214285714349,-32.7404761904783,32.740476190478304,2,0,2,0.0,0.0,-5.971903798606791,-2.9859518993033953,-3.763843581698243,0,2,2026-06-19,2026-07-07,300.0,181.47142857144445,-118.52857142855555,-39.50952380951852,39.50952380951851,4,0,4,0.0,0.0,-5.217484008528053,-1.3043710021320132,-8.96151839073694,0,4,2026-05-08,2026-07-07,300.0,83.25000000000955,-216.74999999999045,-72.24999999999682,72.24999999999682,6,0,6,0.0,0.0,-11.189387807134842,-1.864897967855807,-5.705648553111625,0,6
USDJPY,15,0.075,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,171.99999999998568,-128.00000000001432,-42.66666666667144,42.666666666671446,1,0,1,0.0,0.0,-1.8888010540186644,-1.8888010540186644,-2.898275349237887,0,1,2026-06-19,2026-07-07,300.0,210.59821428572718,-89.40178571427282,-29.800595238090942,29.80059523809094,2,0,2,0.0,0.0,-2.629605227035273,-1.3148026135176365,-6.280389773238514,0,2,2026-05-08,2026-07-07,300.0,82.59821428571286,-217.40178571428714,-72.46726190476238,72.46726190476238,3,0,3,0.0,0.0,-4.518406281053937,-1.506135427017979,-4.132784563930931,0,3
USDJPY,15,0.075,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,171.99999999998568,-128.00000000001432,-42.66666666667144,42.666666666671446,1,0,1,0.0,0.0,-1.8888010540186644,-1.8888010540186644,-2.898275349237887,0,1,2026-06-19,2026-07-07,300.0,210.59821428572718,-89.40178571427282,-29.800595238090942,29.80059523809094,2,0,2,0.0,0.0,-2.629605227035273,-1.3148026135176365,-6.280389773238514,0,2,2026-05-08,2026-07-07,300.0,82.59821428571286,-217.40178571428714,-72.46726190476238,72.46726190476238,3,0,3,0.0,0.0,-4.518406281053937,-1.506135427017979,-4.132784563930931,0,3
USDJPY,15,0.05,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,133.77857142855305,-166.22142857144695,-55.40714285714898,55.40714285714898,3,0,3,0.0,0.0,-4.848662546861377,-1.6162208489537921,-4.272543693851014,0,3,2026-06-19,2026-07-07,300.0,193.57500000002688,-106.42499999997312,-35.47499999999104,35.47499999999104,3,0,3,0.0,0.0,-4.763024470427197,-1.5876748234757325,-7.4347964846852195,0,3,2026-05-08,2026-07-07,300.0,80.3535714285772,-219.6464285714228,-73.21547619047426,73.21547619047428,5,0,5,0.0,0.0,-7.1672791767352475,-1.4334558353470495,-4.9362433632021165,1,5
USDJPY,30,0.075,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,192.16785714285152,-107.83214285714848,-35.94404761904949,35.9440476190495,2,0,2,0.0,0.0,-4.314602532404501,-2.1573012662022504,-4.007401579714464,0,2,2026-06-19,2026-07-07,300.0,148.2071428571487,-151.7928571428513,-50.5976190476171,50.597619047617094,4,0,4,0.0,0.0,-4.478322672352315,-1.1195806680880787,-9.638076046061943,0,4,2026-05-08,2026-07-07,300.0,72.89821428570349,-227.1017857142965,-75.70059523809883,75.70059523809883,5,0,5,0.0,0.0,-7.792925204757154,-1.5585850409514308,-5.273195377448916,1,5
USDJPY,15,0.1,1.5,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,171.99999999998568,-128.00000000001432,-42.66666666667144,42.666666666671446,1,0,1,0.0,0.0,-1.4166007905139981,-1.4166007905139981,-2.898275349237887,0,1,2026-06-19,2026-07-07,300.0,198.46428571428305,-101.53571428571695,-33.84523809523898,33.84523809523898,2,0,2,0.0,0.0,-2.2222039202767756,-1.1111019601383878,-6.437938453808029,0,2,2026-05-08,2026-07-07,300.0,70.46428571426873,-229.53571428573127,-76.51190476191042,76.51190476191042,3,0,3,0.0,0.0,-3.6388047107907737,-1.2129349035969246,-4.222710373035255,0,3
USDJPY,15,0.1,2.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,171.99999999998568,-128.00000000001432,-42.66666666667144,42.666666666671446,1,0,1,0.0,0.0,-1.4166007905139981,-1.4166007905139981,-2.898275349237887,0,1,2026-06-19,2026-07-07,300.0,198.46428571428305,-101.53571428571695,-33.84523809523898,33.84523809523898,2,0,2,0.0,0.0,-2.2222039202767756,-1.1111019601383878,-6.437938453808029,0,2,2026-05-08,2026-07-07,300.0,70.46428571426873,-229.53571428573127,-76.51190476191042,76.51190476191042,3,0,3,0.0,0.0,-3.6388047107907737,-1.2129349035969246,-4.222710373035255,0,3
USDJPY,5,0.2,1.25,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,66.11428571428064,-233.88571428571936,-77.96190476190645,77.96190476190645,3,0,3,0.0,0.0,-3.000000000000039,-1.000000000000013,-5.255684652280941,2,3,2026-06-19,2026-07-07,300.0,23.542857142831522,-276.4571428571685,-92.15238095238949,92.1523809523895,3,0,3,0.0,0.0,-3.0000000000002576,-1.000000000000086,-7.507289043975917,1,3,2026-05-08,2026-07-07,300.0,66.11428571428064,-233.88571428571936,-77.96190476190645,77.96190476190645,3,0,3,0.0,0.0,-3.000000000000039,-1.000000000000013,-4.292031052866666,6,3
USDJPY,5,0.1,1.0,-1000000000.0,-1000000000.0,2026-05-08,2026-06-18,300.0,64.66428571427514,-235.33571428572486,-78.44523809524162,78.44523809524162,3,0,3,0.0,0.0,-3.000000000000109,-1.0000000000000362,-5.321078460478848,6,3,2026-06-19,2026-07-07,300.0,198.60000000001605,-101.39999999998395,-33.79999999999465,64.16666666666515,7,1,6,14.285714285714285,0.6434599156118772,-2.1487923908807813,-0.30697034155439734,1.088535153948446,0,7,2026-05-08,2026-07-07,300.0,64.66428571427514,-235.33571428572486,-78.44523809524162,78.44523809524162,3,0,3,0.0,0.0,-3.000000000000109,-1.0000000000000362,-4.343543203946673,13,3
