slug,selection_score,opening_minutes,direction,gap_mode,minimum_opening_efficiency,minimum_breakout_relative_volume,stop_mode,reward_risk,maximum_retest_bars,minimum_opening_relative_volume,minimum_range_daily_atr,maximum_range_daily_atr,breakout_body_minimum,breakout_buffer_daily_atr,maximum_pre_retest_excursion_range,retest_tolerance_range,break_even_at_r,train_trades,train_wins,train_win_rate_pct,train_profit_factor,train_return_pct,train_maximum_drawdown_pct,train_final_balance,train_gross_profit,train_gross_loss,validation_trades,validation_wins,validation_win_rate_pct,validation_profit_factor,validation_return_pct,validation_maximum_drawdown_pct,validation_final_balance,validation_gross_profit,validation_gross_loss,locked_trades,locked_wins,locked_win_rate_pct,locked_profit_factor,locked_return_pct,locked_maximum_drawdown_pct,locked_final_balance,locked_gross_profit,locked_gross_loss
or30-long-any-eff0-bv11-midpoint-rr2,-1000000000.0,30,long,any,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.0884878032360943,2.088487803236094,9791.15121967639,0.0,-208.848780323609,6,3,50.0,2.752894570873128,3.7633306762035135,1.0434211526144992,10376.333067620351,591.0254249781024,-214.69235735774964,1,0,0.0,0.0,-0.016516504116736996,0.016516504116734724,9998.348349588327,0.0,-1.6516504116738602
or30-long-any-eff0-bv11-opposite-rr15,-1000000000.0,30,long,any,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.050787141907895,2.0507871419078945,9794.92128580921,0.0,-205.07871419078953,6,4,66.66666666666666,2.2135875102221436,2.494712994209869,1.026696744999359,10249.471299420986,455.03645011647814,-205.5651506954939,1,0,0.0,0.0,-0.6657015721069692,0.6657015721069729,9933.429842789303,0.0,-66.57015721069779
or30-long-any-eff0-bv11-opposite-rr2,-1000000000.0,30,long,any,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,2,0,0.0,0.0,-2.050787141907895,2.0507871419078945,9794.92128580921,0.0,-205.07871419078953,6,4,66.66666666666666,2.3278561082497644,2.7273672493097756,1.0266967449993694,10272.736724930977,478.13301993350746,-205.39629500252892,1,0,0.0,0.0,-0.6657015721069692,0.6657015721069729,9933.429842789303,0.0,-66.57015721069779
or30-long-any-eff025-bv08-retest-rr15,-1000000000.0,30,long,any,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,7,41.17647058823529,0.9929187446419155,-0.06850032112292181,3.7148582908295973,9993.149967887708,960.4971070461078,-967.3471391584009,6,1,16.666666666666664,0.5804493418683856,-1.0170210202416485,2.424072041194595,9898.297897975835,140.70510209529522,-242.4072041194587,2,2,100.0,99.0,2.9406691850876854,0.0,10294.066918508768,294.0669185087688,-0.0
or30-long-any-eff025-bv08-retest-rr2,-1000000000.0,30,long,any,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,4,23.52941176470588,0.7441996705597,-2.5385155268587423,3.7148582908295973,9746.148447314126,738.5300960841303,-992.3816487700058,6,1,16.666666666666664,0.7817138387575123,-0.5291413804476175,2.424072041194595,9947.085861955238,189.4930660746979,-242.4072041194587,2,2,100.0,99.0,3.957766001641083,0.0,10395.776600164108,395.77660016410744,-0.0
or30-long-any-eff025-bv08-midpoint-rr15,-1000000000.0,30,long,any,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,8,47.05882352941176,1.0911658351914688,0.7763029262062737,3.9307166275393337,10077.630292620626,929.1586360793898,-851.5283434587636,6,3,50.0,1.3889957295467288,1.2215711337230317,2.0441773557589085,10122.157113372303,436.1891299053543,-314.0320165330501,2,1,50.0,24.938149361503577,0.587588942634576,0.024396789382510914,10058.758894263457,61.21350733216675,-2.454613068709123
or30-long-any-eff025-bv08-midpoint-rr2,-1000000000.0,30,long,any,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,7,41.17647058823529,0.9846131386821212,-0.13213698809265706,5.14998331941376,9986.786301190734,845.5513564077688,-858.7650552170338,6,3,50.0,1.8608464666584907,2.725533259860069,2.0441773557589,10272.553325986008,589.1641695478836,-316.61084356187735,2,1,50.0,24.938149361503577,0.587588942634576,0.024396789382510914,10058.758894263457,61.21350733216675,-2.454613068709123
or30-long-any-eff025-bv08-opposite-rr15,-1000000000.0,30,long,any,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,8,47.05882352941176,0.6536460441833606,-2.500677848136257,5.511580262645775,9749.932215186374,471.93287553399364,-722.0006603476165,6,4,66.66666666666666,2.1510398554765717,2.3940642791420386,1.0266967449993634,10239.406427914204,447.39785998766394,-207.99143207346157,2,1,50.0,0.39973286236259914,-0.6120757684657474,1.015533015424282,9938.792423153425,40.75965242318377,-101.96722926975802
or30-long-any-eff025-bv08-opposite-rr2,-1000000000.0,30,long,any,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,17,8,47.05882352941176,0.6536460441833606,-2.500677848136257,5.511580262645775,9749.932215186374,471.93287553399364,-722.0006603476165,6,4,66.66666666666666,2.2617555143172847,2.626490070244669,1.0266967449993658,10262.649007024467,470.81057560424455,-208.16156857977626,2,1,50.0,0.39973286236259914,-0.6120757684657474,1.015533015424282,9938.792423153425,40.75965242318377,-101.96722926975802
or30-long-any-eff025-bv11-retest-rr15,-1000000000.0,30,long,any,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,4,1,25.0,1.0882003075891329,0.11534831201125417,1.307799430231189,10011.534831201127,142.3147742242459,-130.77994302311765,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-any-eff025-bv11-retest-rr2,-1000000000.0,30,long,any,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,4,1,25.0,1.4655219300351803,0.6088093148601148,1.307799430231189,10060.880931486012,191.66087450913028,-130.77994302311765,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-any-eff025-bv11-midpoint-rr15,-1000000000.0,30,long,any,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,4,3,75.0,4.149265191737279,3.33389930412058,1.0434211526144994,10333.389930412059,439.25269842752255,-105.8627680154638,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-any-eff025-bv11-midpoint-rr2,-1000000000.0,30,long,any,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,4,3,75.0,5.577027323489918,4.869246653097625,1.0434211526145039,10486.924665309763,593.3091439015352,-106.38447859177103,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-any-eff025-bv11-opposite-rr15,-1000000000.0,30,long,any,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,4,3,75.0,4.271711012830258,3.40852612896263,1.0266967449993634,10340.852612896262,445.0343733144606,-104.18176041819818,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-any-eff025-bv11-opposite-rr2,-1000000000.0,30,long,any,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,4,3,75.0,4.50275371530662,3.643254661924855,1.0266967449993658,10364.325466192486,468.33662307183727,-104.01115687935096,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff0-bv08-retest-rr15,-1000000000.0,30,long,not_against,0.0,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,14,5,35.714285714285715,0.8899642706253329,-0.8300043402871382,3.753095741862853,9916.999565971286,671.3039587390306,-754.3043927677447,5,1,20.0,0.4212466858041359,-1.9060617105635558,2.2684299370895316,9809.393828943645,138.7330592877304,-329.3392303440843,3,3,100.0,99.0,4.367568099396801,0.0,10436.75680993968,436.75680993967967,-0.0
or30-long-not_against-eff0-bv08-retest-rr2,-1000000000.0,30,long,not_against,0.0,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,14,4,28.57142857142857,0.9534399845631378,-0.35474743950791865,4.419715514766395,9964.525256049208,726.4396071922807,-761.9143511430689,5,1,20.0,0.5687492815926547,-1.4224569419849065,2.2684299370895316,9857.754305801509,187.59884431919278,-329.84453851768274,3,3,100.0,99.0,5.918552103340136,0.0,10591.855210334013,591.8552103340133,-0.0
or30-long-not_against-eff0-bv08-midpoint-rr15,-1000000000.0,30,long,not_against,0.0,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,14,8,57.14285714285714,1.9390180638539094,5.031706039837247,3.7637808852135377,10503.170603983725,1039.0182339202713,-535.847629936548,5,2,40.0,0.9196124497451686,-0.2512173410071372,1.0521362842470157,9974.878265899286,287.3860363323673,-312.507770433082,3,2,66.66666666666666,83.53585194101093,2.055501042935437,0.02439678938251688,10205.550104293545,208.04053844378956,-2.4904341502460277
or30-long-not_against-eff0-bv08-midpoint-rr2,-1000000000.0,30,long,not_against,0.0,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,14,8,57.14285714285714,2.1372031789014563,6.143081485866686,3.289470127790101,10614.30814858667,1154.5002268220633,-540.1920782353917,5,1,20.0,0.606165138598921,-1.2413615855625948,2.0904355675958963,9875.863841443741,191.0623439700046,-315.1985025262631,3,2,66.66666666666666,51.975243495637315,1.259604429603134,0.024396789382521846,10125.960442960313,128.4314550501564,-2.4710120898411305
or30-long-not_against-eff0-bv08-opposite-rr15,-1000000000.0,30,long,not_against,0.0,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,14,9,64.28571428571429,1.6227622470246932,2.5934810384353746,4.061564842269624,10259.348103843538,675.7961224615568,-416.4480186180184,5,2,40.0,1.5041605985585556,0.5326878525526269,1.0266967449993718,10053.268785255263,158.92715167176354,-105.65836641650114,3,2,66.66666666666666,0.8012354103469753,-0.2035079082983282,1.0155330154242825,9979.649209170168,82.0356094105643,-102.38640024039721
or30-long-not_against-eff0-bv08-opposite-rr2,-1000000000.0,30,long,not_against,0.0,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,14,9,64.28571428571429,1.7441435513875483,3.0989710754272037,4.061564842269624,10309.89710754272,726.3451261607385,-416.4480186180184,5,2,40.0,1.9729164655390303,1.0281109373074804,1.0266967449993718,10102.811093730748,208.48418836152922,-105.67309463077963,3,2,66.66666666666666,0.8012354103469753,-0.2035079082983282,1.0155330154242825,9979.649209170168,82.0356094105643,-102.38640024039721
or30-long-not_against-eff0-bv11-retest-rr15,-1000000000.0,30,long,not_against,0.0,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,3,0,0.0,0.0,-2.193745923138468,2.1937459231384673,9780.625407686153,0.0,-219.37459231384622,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff0-bv11-retest-rr2,-1000000000.0,30,long,not_against,0.0,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,3,0,0.0,0.0,-2.193745923138468,2.1937459231384673,9780.625407686153,0.0,-219.37459231384622,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff0-bv11-midpoint-rr15,-1000000000.0,30,long,not_against,0.0,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,3,1,33.33333333333333,0.6856595878054307,-0.6490916317339335,1.0434211526145007,9935.090836826606,141.58405454630562,-206.49321771969863,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff0-bv11-midpoint-rr2,-1000000000.0,30,long,not_against,0.0,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,3,1,33.33333333333333,0.9230209016343816,-0.1593442460987582,1.0434211526145007,9984.065575390125,191.0623439700046,-206.99676857988038,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff0-bv11-opposite-rr15,-1000000000.0,30,long,not_against,0.0,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,3,2,66.66666666666666,1.5479878020439202,0.5626172926578299,1.0266967449993718,10056.261729265783,158.9314037657216,-102.66967449993662,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff0-bv11-opposite-rr2,-1000000000.0,30,long,not_against,0.0,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,3,2,66.66666666666666,2.03067227421521,1.0581878690978375,1.0266967449993718,10105.818786909784,208.48846140972168,-102.66967449993662,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff025-bv08-retest-rr15,-1000000000.0,30,long,not_against,0.25,0.8,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,4,33.33333333333333,0.7259648156603097,-2.030494191275467,3.753095741862853,9796.950580872453,537.9117082430515,-740.9611273705981,2,0,0.0,0.0,-1.1717895069653594,1.1717895069653605,9882.821049303464,0.0,-117.17895069653562,2,2,100.0,99.0,2.9406691850876854,0.0,10294.066918508768,294.0669185087688,-0.0
or30-long-not_against-eff025-bv08-retest-rr2,-1000000000.0,30,long,not_against,0.25,0.8,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,3,25.0,0.726682531769006,-2.0442646608181514,4.419715514766395,9795.573533918185,543.5186521169323,-747.9451181987448,2,0,0.0,0.0,-1.1717895069653594,1.1717895069653605,9882.821049303464,0.0,-117.17895069653562,2,2,100.0,99.0,3.957766001641083,0.0,10395.776600164108,395.77660016410744,-0.0
or30-long-not_against-eff025-bv08-midpoint-rr15,-1000000000.0,30,long,not_against,0.25,0.8,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,6,50.0,1.3778047030249916,2.024457546948244,3.7637808852135377,10202.445754694823,738.293384631371,-535.847629936548,2,1,50.0,1.356921452009469,0.3724193928485553,1.0434211526145007,10037.241939284855,141.58405454630562,-104.34211526144965,2,1,50.0,24.938149361503577,0.587588942634576,0.024396789382510914,10058.758894263457,61.21350733216675,-2.454613068709123
or30-long-not_against-eff025-bv08-midpoint-rr2,-1000000000.0,30,long,not_against,0.25,0.8,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,6,50.0,1.4853388698067755,2.621762127293348,3.289470127790101,10262.176212729335,802.36829096473,-540.1920782353917,2,1,50.0,1.8311143443015354,0.8672022870855445,1.0434211526145007,10086.720228708555,191.0623439700046,-104.34211526144965,2,1,50.0,24.938149361503577,0.587588942634576,0.024396789382510914,10058.758894263457,61.21350733216675,-2.454613068709123
or30-long-not_against-eff025-bv08-opposite-rr15,-1000000000.0,30,long,not_against,0.25,0.8,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,7,58.333333333333336,1.0660247328491905,0.2749586917482949,4.061564842269624,10027.495869174829,443.9438877928478,-416.4480186180184,2,1,50.0,1.4088328574123203,0.4197473639540039,1.0266967449993718,10041.974736395401,144.64441089533855,-102.66967449993662,2,1,50.0,0.39973286236259914,-0.6120757684657474,1.015533015424282,9938.792423153425,40.75965242318377,-101.96722926975802
or30-long-not_against-eff025-bv08-opposite-rr2,-1000000000.0,30,long,not_against,0.25,0.8,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,12,7,58.333333333333336,1.0660247328491905,0.2749586917482949,4.061564842269624,10027.495869174829,443.9438877928478,-416.4480186180184,2,1,50.0,1.8908315767861783,0.9146138802289983,1.0266967449993718,10091.4613880229,194.13106252283885,-102.66967449993662,2,1,50.0,0.39973286236259914,-0.6120757684657474,1.015533015424282,9938.792423153425,40.75965242318377,-101.96722926975802
or30-long-not_against-eff025-bv11-retest-rr15,-1000000000.0,30,long,not_against,0.25,1.1,retest,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,2,0,0.0,0.0,-1.1717895069653594,1.1717895069653605,9882.821049303464,0.0,-117.17895069653562,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff025-bv11-retest-rr2,-1000000000.0,30,long,not_against,0.25,1.1,retest,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,2,0,0.0,0.0,-1.1717895069653594,1.1717895069653605,9882.821049303464,0.0,-117.17895069653562,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff025-bv11-midpoint-rr15,-1000000000.0,30,long,not_against,0.25,1.1,midpoint,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,2,1,50.0,1.356921452009469,0.3724193928485553,1.0434211526145007,10037.241939284855,141.58405454630562,-104.34211526144965,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff025-bv11-midpoint-rr2,-1000000000.0,30,long,not_against,0.25,1.1,midpoint,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,2,1,50.0,1.8311143443015354,0.8672022870855445,1.0434211526145007,10086.720228708555,191.0623439700046,-104.34211526144965,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff025-bv11-opposite-rr15,-1000000000.0,30,long,not_against,0.25,1.1,opposite,1.5,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,2,1,50.0,1.4088328574123203,0.4197473639540039,1.0266967449993718,10041.974736395401,144.64441089533855,-102.66967449993662,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
or30-long-not_against-eff025-bv11-opposite-rr2,-1000000000.0,30,long,not_against,0.25,1.1,opposite,2.0,3,0.8,0.05,0.35,0.55,0.015,0.6,0.12,1.0,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0,2,1,50.0,1.8908315767861783,0.9146138802289983,1.0266967449993718,10091.4613880229,194.13106252283885,-102.66967449993662,0,0,0.0,0.0,0.0,0.0,10000.0,0.0,-0.0
