number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
295,LVN XAUUSD optimized,XAUUSD,Long,2025-08-04T14:00:00,2025-08-05T09:40:25,-129.14,2025-08-04 14:00:00+00:00,2025-08-05 09:40:25+00:00,0.7880299251870324,0.7880299251870324,0.8491362763915548,1.1484942886812046,LVN,LVN XAUUSD optimized
296,LVN XAUUSD optimized,XAUUSD,Long,2025-08-05T14:30:00,2025-08-06T08:18:19,-125.88,2025-08-05 14:30:00+00:00,2025-08-06 08:18:19+00:00,1.4328638497652582,1.4328638497652582,1.3474613686534216,1.3753943217665616,LVN,LVN XAUUSD optimized
297,LVN XAUUSD optimized,XAUUSD,Long,2025-08-12T11:45:00,2025-08-12T14:15:20,-119.59,2025-08-12 11:45:00+00:00,2025-08-12 14:15:20+00:00,1.3415637860082306,1.4399293286219081,1.3766891891891893,1.320907617504052,LVN,LVN XAUUSD optimized
298,LVN XAUUSD optimized,XAUUSD,Short,2025-08-14T14:15:00,2025-08-15T14:30:00,-1.73,2025-08-14 14:15:00+00:00,2025-08-15 14:30:00+00:00,1.3231521075137447,1.6882307092751363,1.7369687249398555,1.309552599758162,LVN,LVN XAUUSD optimized
299,LVN XAUUSD optimized,XAUUSD,Short,2025-08-17T23:15:00,2025-08-18T00:16:37,-123.05,2025-08-17 23:15:00+00:00,2025-08-18 00:16:37+00:00,1.9580209895052474,2.003067484662577,1.9065693430656934,2.4095940959409594,LVN,LVN XAUUSD optimized
300,LVN XAUUSD optimized,XAUUSD,Long,2025-08-19T00:15:00,2025-08-19T13:10:40,-114.84,2025-08-19 00:15:00+00:00,2025-08-19 13:10:40+00:00,1.5767790262172285,1.5767790262172285,1.5563770794824399,3.2198852772466537,LVN,LVN XAUUSD optimized
301,LVN XAUUSD optimized,XAUUSD,Long,2025-08-19T13:30:00,2025-08-19T14:46:41,-123.58,2025-08-19 13:30:00+00:00,2025-08-19 14:46:41+00:00,0.9226361031518625,0.7562235791451386,0.8754758020663403,1.319672131147541,LVN,LVN XAUUSD optimized
302,LVN XAUUSD optimized,XAUUSD,Long,2025-08-20T11:15:00,2025-08-20T12:32:36,239.5,2025-08-20 11:15:00+00:00,2025-08-20 12:32:36+00:00,1.0434027777777777,0.9966832504145937,1.0406926406926407,1.480295566502463,LVN,LVN XAUUSD optimized
303,LVN XAUUSD optimized,XAUUSD,Short,2025-08-21T11:00:00,2025-08-21T12:10:38,-113.87,2025-08-21 11:00:00+00:00,2025-08-21 12:10:38+00:00,1.6741693461950697,1.5557768924302788,1.5557768924302788,1.9260172626387175,LVN,LVN XAUUSD optimized
304,LVN XAUUSD optimized,XAUUSD,Long,2025-08-22T05:45:00,2025-08-22T06:24:39,-124.19,2025-08-22 05:45:00+00:00,2025-08-22 06:24:39+00:00,0.8448098663926003,0.8571428571428571,0.7836034318398475,1.282371294851794,LVN,LVN XAUUSD optimized
305,LVN XAUUSD optimized,XAUUSD,Short,2025-08-22T06:30:00,2025-08-22T07:05:28,-123.06,2025-08-22 06:30:00+00:00,2025-08-22 07:05:28+00:00,0.7650882079851439,0.7477313974591652,0.7292035398230089,1.08994708994709,LVN,LVN XAUUSD optimized
306,LVN XAUUSD optimized,XAUUSD,Short,2025-08-27T07:00:00,2025-08-27T08:01:40,-120.18,2025-08-27 07:00:00+00:00,2025-08-27 08:01:40+00:00,1.0554926387315968,0.9301397205588823,0.858195211786372,1.1188475390156063,LVN,LVN XAUUSD optimized
307,LVN XAUUSD optimized,XAUUSD,Short,2025-08-27T10:00:00,2025-08-27T14:55:04,-114.86,2025-08-27 10:00:00+00:00,2025-08-27 14:55:04+00:00,1.392156862745098,1.2147134302822926,1.3536701620591038,1.6647127784290738,LVN,LVN XAUUSD optimized
308,LVN XAUUSD optimized,XAUUSD,Short,2025-08-28T01:00:00,2025-08-28T08:37:42,-118.59,2025-08-28 01:00:00+00:00,2025-08-28 08:37:42+00:00,1.3326633165829145,1.2450704225352112,1.272552783109405,1.8649789029535866,LVN,LVN XAUUSD optimized
309,LVN XAUUSD optimized,XAUUSD,Long,2025-09-01T01:45:00,2025-09-01T02:07:41,227.22,2025-09-01 01:45:00+00:00,2025-09-01 02:07:41+00:00,1.3118971061093248,1.24106463878327,1.24106463878327,1.402061855670103,LVN,LVN XAUUSD optimized
310,LVN XAUUSD optimized,XAUUSD,Short,2025-09-02T00:45:00,2025-09-02T01:13:18,-117.14,2025-09-02 00:45:00+00:00,2025-09-02 01:13:18+00:00,2.4713715046604525,1.9055441478439425,1.8376237623762377,1.8321816386969398,LVN,LVN XAUUSD optimized
311,LVN XAUUSD optimized,XAUUSD,Long,2025-09-02T01:15:00,2025-09-02T07:53:21,-112.07,2025-09-02 01:15:00+00:00,2025-09-02 07:53:21+00:00,2.0633962264150942,1.928067700987306,1.8460499662390277,2.208400646203554,LVN,LVN XAUUSD optimized
312,LVN XAUUSD optimized,XAUUSD,Short,2025-09-04T03:15:00,2025-09-04T12:15:24,-108.79,2025-09-04 03:15:00+00:00,2025-09-04 12:15:24+00:00,8.585806451612903,7.7733644859813085,7.710312862108922,2.561200923787529,LVN,LVN XAUUSD optimized
313,LVN XAUUSD optimized,XAUUSD,Short,2025-09-04T12:30:00,2025-09-04T13:32:38,-112.94,2025-09-04 12:30:00+00:00,2025-09-04 13:32:38+00:00,1.4882434301521439,1.4242223692918596,1.3955901426718547,1.4046997389033942,LVN,LVN XAUUSD optimized
314,LVN XAUUSD optimized,XAUUSD,Long,2025-09-05T12:45:00,2025-09-07T22:15:00,18.7,2025-09-05 12:45:00+00:00,2025-09-07 22:15:00+00:00,4.489675516224189,4.28933771723814,3.949826989619377,6.527519656897784,LVN,LVN XAUUSD optimized
315,LVN XAUUSD optimized,XAUUSD,Long,2025-09-09T22:15:00,2025-09-09T22:29:28,-115.22,2025-09-09 22:15:00+00:00,2025-09-09 22:29:28+00:00,0.7758346581875993,1.2448979591836735,1.2708333333333333,1.0252100840336134,LVN,LVN XAUUSD optimized
316,LVN XAUUSD optimized,XAUUSD,Short,2025-09-09T22:30:00,2025-09-09T22:50:27,-114.32,2025-09-09 22:30:00+00:00,2025-09-09 22:50:27+00:00,1.495774647887324,1.8310344827586207,1.732463295269168,1.1238095238095238,LVN,LVN XAUUSD optimized
317,LVN XAUUSD optimized,XAUUSD,Long,2025-09-10T01:15:00,2025-09-10T01:29:39,-110.81,2025-09-10 01:15:00+00:00,2025-09-10 01:29:39+00:00,1.8839506172839506,1.9677627337201806,1.9677627337201806,2.060769750168805,LVN,LVN XAUUSD optimized
318,LVN XAUUSD optimized,XAUUSD,Short,2025-09-10T01:30:00,2025-09-10T01:52:29,-104.34,2025-09-10 01:30:00+00:00,2025-09-10 01:52:29+00:00,1.8203592814371257,2.052320675105485,2.047138047138047,1.3833902161547214,LVN,LVN XAUUSD optimized
319,LVN XAUUSD optimized,XAUUSD,Long,2025-09-15T13:45:00,2025-09-16T14:00:00,128.12,2025-09-15 13:45:00+00:00,2025-09-16 14:00:00+00:00,0.8009950248756219,1.3897280966767371,1.1934766493699036,1.7164179104477613,LVN,LVN XAUUSD optimized
320,LVN XAUUSD optimized,XAUUSD,Short,2025-09-17T06:45:00,2025-09-17T13:37:37,-108.44,2025-09-17 06:45:00+00:00,2025-09-17 13:37:37+00:00,1.5577557755775577,1.9439868204283361,2.0811287477954146,1.85973207249803,LVN,LVN XAUUSD optimized
321,LVN XAUUSD optimized,XAUUSD,Short,2025-09-17T18:45:00,2025-09-18T19:00:00,44.09,2025-09-17 18:45:00+00:00,2025-09-18 19:00:00+00:00,15.367424242424242,20.386934673366834,20.310387984981226,10.718626155878468,LVN,LVN XAUUSD optimized
322,LVN XAUUSD optimized,XAUUSD,Long,2025-09-22T06:15:00,2025-09-22T06:49:30,218.68,2025-09-22 06:15:00+00:00,2025-09-22 06:49:30+00:00,0.9709489993544222,0.9947089947089947,1.1042584434654918,1.4832347140039448,LVN,LVN XAUUSD optimized
323,LVN XAUUSD optimized,XAUUSD,Short,2025-09-24T00:15:00,2025-09-24T01:10:38,-112.63,2025-09-24 00:15:00+00:00,2025-09-24 01:10:38+00:00,1.1673894189071987,1.1848591549295775,1.261480787253983,1.4273594909862142,LVN,LVN XAUUSD optimized
324,LVN XAUUSD optimized,XAUUSD,Short,2025-09-24T01:30:00,2025-09-24T05:23:31,-108.16,2025-09-24 01:30:00+00:00,2025-09-24 05:23:31+00:00,1.203125,1.3275862068965518,1.481786941580756,1.6017830609212482,LVN,LVN XAUUSD optimized
325,LVN XAUUSD optimized,XAUUSD,Short,2025-09-25T00:45:00,2025-09-25T01:38:30,218.54,2025-09-25 00:45:00+00:00,2025-09-25 01:38:30+00:00,1.1704545454545454,1.151910531220876,1.1737891737891737,1.0719861231569818,LVN,LVN XAUUSD optimized
326,LVN XAUUSD optimized,XAUUSD,Long,2025-09-25T02:45:00,2025-09-25T13:40:31,-106.64,2025-09-25 02:45:00+00:00,2025-09-25 13:40:31+00:00,1.0368059887710543,1.0368059887710543,1.5664467483506126,0.7861873226111636,LVN,LVN XAUUSD optimized
327,LVN XAUUSD optimized,XAUUSD,Long,2025-10-01T06:30:00,2025-10-01T08:00:31,219.2,2025-10-01 06:30:00+00:00,2025-10-01 08:00:31+00:00,1.2977681001633097,1.6250852079072937,1.8143074581430745,1.5098163394553514,LVN,LVN XAUUSD optimized
328,LVN XAUUSD optimized,XAUUSD,Long,2025-10-02T13:00:00,2025-10-02T13:31:16,226.01,2025-10-02 13:00:00+00:00,2025-10-02 13:31:16+00:00,0.9183346677341874,1.0522935779816514,1.2406706327744728,1.17280163599182,LVN,LVN XAUUSD optimized
329,LVN XAUUSD optimized,XAUUSD,Short,2025-10-02T14:00:00,2025-10-02T14:47:38,224.89,2025-10-02 14:00:00+00:00,2025-10-02 14:47:38+00:00,1.226588081204977,1.2903892524974165,1.438003838771593,1.1843186847929181,LVN,LVN XAUUSD optimized
330,LVN XAUUSD optimized,XAUUSD,Long,2025-10-06T00:45:00,2025-10-06T01:59:40,225.16,2025-10-06 00:45:00+00:00,2025-10-06 01:59:40+00:00,1.6907378335949765,1.9564032697547684,2.0,0.6807838179519595,LVN,LVN XAUUSD optimized
331,LVN XAUUSD optimized,XAUUSD,Short,2025-10-07T01:30:00,2025-10-07T12:52:42,-112.56,2025-10-07 01:30:00+00:00,2025-10-07 12:52:42+00:00,1.2115203021718604,1.349106203995794,1.6364795918367347,0.9280289330922242,LVN,LVN XAUUSD optimized
332,LVN XAUUSD optimized,XAUUSD,Long,2025-10-09T00:30:00,2025-10-09T16:34:39,-107.75,2025-10-09 00:30:00+00:00,2025-10-09 16:34:39+00:00,1.8364928909952607,2.2997032640949553,2.4031007751937983,1.0501355013550135,LVN,LVN XAUUSD optimized
333,LVN XAUUSD optimized,XAUUSD,Short,2025-10-09T16:45:00,2025-10-10T17:00:00,9.52,2025-10-09 16:45:00+00:00,2025-10-10 17:00:00+00:00,8.13174332765474,8.785276073619633,10.922959572845157,2.5993828280994737,LVN,LVN XAUUSD optimized
334,LVN XAUUSD optimized,XAUUSD,Short,2025-10-14T06:15:00,2025-10-15T01:12:27,-69.93,2025-10-14 06:15:00+00:00,2025-10-15 01:12:27+00:00,4.589321557607387,5.767911200807266,7.314139475367882,2.780155642023346,LVN,LVN XAUUSD optimized
335,LVN XAUUSD optimized,XAUUSD,Long,2025-10-15T01:15:00,2025-10-16T01:30:00,176.47,2025-10-15 01:15:00+00:00,2025-10-16 01:30:00+00:00,2.0822704081632653,2.23706748886605,2.734505862646566,2.7576013513513513,LVN,LVN XAUUSD optimized
336,LVN XAUUSD optimized,XAUUSD,Short,2025-10-17T01:45:00,2025-10-17T04:02:38,-83.06,2025-10-17 01:45:00+00:00,2025-10-17 04:02:38+00:00,6.314562002275313,9.549247311827957,11.292980671414039,4.336328125,LVN,LVN XAUUSD optimized
337,LVN XAUUSD optimized,XAUUSD,Short,2025-10-17T12:00:00,2025-10-19T22:15:00,55.74,2025-10-17 12:00:00+00:00,2025-10-19 22:15:00+00:00,5.046793760831889,5.473684210526316,7.603133159268929,1.9246530072703238,LVN,LVN XAUUSD optimized
338,LVN XAUUSD optimized,XAUUSD,Long,2025-10-20T12:45:00,2025-10-21T08:13:29,-61.98,2025-10-20 12:45:00+00:00,2025-10-21 08:13:29+00:00,2.331070496083551,2.33717277486911,2.976,2.747076923076923,LVN,LVN XAUUSD optimized
339,LVN XAUUSD optimized,XAUUSD,Long,2025-10-21T14:15:00,2025-10-21T14:20:31,-112.2,2025-10-21 14:15:00+00:00,2025-10-21 14:20:31+00:00,2.6983766233766233,3.08443124884023,4.35929714135851,1.3292283086765293,LVN,LVN XAUUSD optimized
340,LVN XAUUSD optimized,XAUUSD,Short,2025-10-21T14:30:00,2025-10-22T14:45:00,106.61,2025-10-21 14:30:00+00:00,2025-10-22 14:45:00+00:00,3.9045977011494255,4.431833007175473,5.1521739130434785,1.2229689187567503,LVN,LVN XAUUSD optimized
341,LVN XAUUSD optimized,XAUUSD,Short,2025-10-23T14:15:00,2025-10-23T20:00:40,218.2,2025-10-23 14:15:00+00:00,2025-10-23 20:00:40+00:00,0.8170575692963753,0.9331168831168831,1.486423584173778,0.9036315044804276,LVN,LVN XAUUSD optimized
342,LVN XAUUSD optimized,XAUUSD,Long,2025-10-29T00:45:00,2025-10-29T02:36:03,-107.57,2025-10-29 00:45:00+00:00,2025-10-29 02:36:03+00:00,1.5874316939890711,1.7842610364683302,2.9251101321585904,1.6183844011142061,LVN,LVN XAUUSD optimized
343,LVN XAUUSD optimized,XAUUSD,Long,2025-10-29T07:15:00,2025-10-29T18:36:16,-108.77,2025-10-29 07:15:00+00:00,2025-10-29 18:36:16+00:00,2.081123244929797,2.081123244929797,3.237864077669903,2.29525120440468,LVN,LVN XAUUSD optimized
344,LVN XAUUSD optimized,XAUUSD,Long,2025-11-10T12:30:00,2025-11-10T14:34:32,-107.05,2025-11-10 12:30:00+00:00,2025-11-10 14:34:32+00:00,0.9243323442136498,0.6394662560944316,0.786367939413064,1.565326633165829,LVN,LVN XAUUSD optimized
345,LVN XAUUSD optimized,XAUUSD,Short,2025-11-11T15:30:00,2025-11-11T23:39:13,-79.27,2025-11-11 15:30:00+00:00,2025-11-11 23:39:13+00:00,2.129378675530555,2.1169293340111843,2.2935830349765904,1.8100412953705716,LVN,LVN XAUUSD optimized
346,LVN XAUUSD optimized,XAUUSD,Short,2025-11-12T07:45:00,2025-11-12T08:22:26,-117.65,2025-11-12 07:45:00+00:00,2025-11-12 08:22:26+00:00,1.3342516069788797,1.139607843137255,1.1968698517298189,1.2858407079646017,LVN,LVN XAUUSD optimized
347,LVN XAUUSD optimized,XAUUSD,Long,2025-11-12T08:30:00,2025-11-12T15:13:39,200.26,2025-11-12 08:30:00+00:00,2025-11-12 15:13:39+00:00,1.0251419302514193,0.8486069150721719,1.0314157486740105,1.1044124071647008,LVN,LVN XAUUSD optimized
348,LVN XAUUSD optimized,XAUUSD,Long,2025-11-13T01:00:00,2025-11-13T01:17:30,-104.68,2025-11-13 01:00:00+00:00,2025-11-13 01:17:30+00:00,1.1068823342848082,1.0755007704160247,1.4210097719869708,1.7320099255583126,LVN,LVN XAUUSD optimized
349,LVN XAUUSD optimized,XAUUSD,Short,2025-11-13T14:45:00,2025-11-14T13:13:29,196.84,2025-11-13 14:45:00+00:00,2025-11-14 13:13:29+00:00,2.666907384004333,2.6177565124933544,2.789801699716714,2.69120058298415,LVN,LVN XAUUSD optimized
350,LVN XAUUSD optimized,XAUUSD,Short,2025-11-14T13:30:00,2025-11-16T23:15:00,-43.51,2025-11-14 13:30:00+00:00,2025-11-16 23:15:00+00:00,3.9085714285714284,3.0036594291290557,3.656667656667657,1.7682033606204222,LVN,LVN XAUUSD optimized
351,LVN XAUUSD optimized,XAUUSD,Long,2025-11-17T11:45:00,2025-11-17T16:03:59,-101.61,2025-11-17 11:45:00+00:00,2025-11-17 16:03:59+00:00,1.914238592633315,1.5663517768780926,1.6271028037383177,1.2217543859649123,LVN,LVN XAUUSD optimized
352,LVN XAUUSD optimized,XAUUSD,Long,2025-11-17T16:30:00,2025-11-17T19:32:12,-108.97,2025-11-17 16:30:00+00:00,2025-11-17 19:32:12+00:00,1.1452282157676348,1.153088630259624,1.2574031890660593,0.7697211155378486,LVN,LVN XAUUSD optimized
353,LVN XAUUSD optimized,XAUUSD,Long,2025-11-18T08:45:00,2025-11-19T09:00:00,91.12,2025-11-18 08:45:00+00:00,2025-11-19 09:00:00+00:00,2.1550855991943605,1.6977389924633082,1.8329764453961457,1.4032786885245903,LVN,LVN XAUUSD optimized
354,LVN XAUUSD optimized,XAUUSD,Long,2025-11-25T02:45:00,2025-11-25T08:35:38,-102.24,2025-11-25 02:45:00+00:00,2025-11-25 08:35:38+00:00,1.6659877800407332,1.6436704621567315,1.6705241660993873,1.3022021756434068,LVN,LVN XAUUSD optimized
355,LVN XAUUSD optimized,XAUUSD,Long,2025-11-25T17:15:00,2025-11-26T17:30:00,50.77,2025-11-25 17:15:00+00:00,2025-11-26 17:30:00+00:00,1.2430988423864648,1.8386565689825485,1.8071197411003237,1.7008833384099908,LVN,LVN XAUUSD optimized
356,LVN XAUUSD optimized,XAUUSD,Long,2025-11-28T05:30:00,2025-11-28T08:06:10,-107.5,2025-11-28 05:30:00+00:00,2025-11-28 08:06:10+00:00,1.4291497975708503,1.4291497975708503,1.3518429870751556,2.2774193548387096,LVN,LVN XAUUSD optimized
357,LVN XAUUSD optimized,XAUUSD,Short,2025-12-02T16:00:00,2025-12-03T02:34:27,-115.23,2025-12-02 16:00:00+00:00,2025-12-03 02:34:27+00:00,2.839590443686007,2.839590443686007,2.7674031836540745,1.6200278164116828,LVN,LVN XAUUSD optimized
358,LVN XAUUSD optimized,XAUUSD,Long,2025-12-12T01:15:00,2025-12-12T01:28:38,-108.12,2025-12-12 01:15:00+00:00,2025-12-12 01:28:38+00:00,1.232293791897406,1.2135476463834673,1.092224231464738,2.4229226361031517,LVN,LVN XAUUSD optimized
359,LVN XAUUSD optimized,XAUUSD,Long,2025-12-15T02:45:00,2025-12-15T15:03:32,-105.12,2025-12-15 02:45:00+00:00,2025-12-15 15:03:32+00:00,0.8126754913758524,0.7402265253927658,0.6895847515316542,0.7963836477987422,LVN,LVN XAUUSD optimized
360,LVN XAUUSD optimized,XAUUSD,Short,2025-12-17T15:45:00,2025-12-18T16:00:00,-37.19,2025-12-17 15:45:00+00:00,2025-12-18 16:00:00+00:00,1.903137502632133,1.903137502632133,1.9600954239861201,1.5126359832635983,LVN,LVN XAUUSD optimized
361,LVN XAUUSD optimized,XAUUSD,Long,2025-12-18T16:15:00,2025-12-18T17:11:42,-77.96,2025-12-18 16:15:00+00:00,2025-12-18 17:11:42+00:00,1.7163438450456219,2.1939840392879066,2.7303284950343776,1.549645902587079,LVN,LVN XAUUSD optimized
362,LVN XAUUSD optimized,XAUUSD,Short,2025-12-18T17:15:00,2025-12-19T17:30:00,-46.66,2025-12-18 17:15:00+00:00,2025-12-19 17:30:00+00:00,6.178145087235996,5.719467271181638,6.305529522024368,3.659836808703536,LVN,LVN XAUUSD optimized
363,LVN XAUUSD optimized,XAUUSD,Short,2025-12-24T03:00:00,2025-12-25T23:15:00,-23.87,2025-12-24 03:00:00+00:00,2025-12-25 23:15:00+00:00,5.831501831501831,5.097895699908508,4.845217391304348,3.4310344827586206,LVN,LVN XAUUSD optimized
364,LVN XAUUSD optimized,XAUUSD,Long,2025-12-26T02:15:00,2025-12-26T02:31:30,-101.36,2025-12-26 02:15:00+00:00,2025-12-26 02:31:30+00:00,1.1439141694413615,1.1689981096408317,1.147735708982925,0.7162381283298587,LVN,LVN XAUUSD optimized
365,LVN XAUUSD optimized,XAUUSD,Short,2025-12-29T13:45:00,2025-12-29T15:00:39,157.71,2025-12-29 13:45:00+00:00,2025-12-29 15:00:39+00:00,3.6269487750556793,3.8408018867924527,3.4401901241087933,3.2915613946437596,LVN,LVN XAUUSD optimized
366,LVN XAUUSD optimized,XAUUSD,Short,2025-12-31T06:00:00,2025-12-31T13:55:40,-61.79,2025-12-31 06:00:00+00:00,2025-12-31 13:55:40+00:00,5.16590054325115,5.312419424151268,5.312419424151268,4.629962546816479,LVN,LVN XAUUSD optimized
367,LVN XAUUSD optimized,XAUUSD,Short,2026-01-14T06:00:00,2026-01-14T12:59:29,-104.9,2026-01-14 06:00:00+00:00,2026-01-14 12:59:29+00:00,3.408383233532934,4.326871911820601,4.725612287256123,5.641228939544103,LVN,LVN XAUUSD optimized
368,LVN XAUUSD optimized,XAUUSD,Long,2026-01-14T13:45:00,2026-01-14T14:38:38,-106.84,2026-01-14 13:45:00+00:00,2026-01-14 14:38:38+00:00,0.9234793982995422,0.958154263741235,1.0236829386176898,1.334593572778828,LVN,LVN XAUUSD optimized
369,LVN XAUUSD optimized,XAUUSD,Short,2026-01-16T15:30:00,2026-01-18T23:09:00,-90.51,2026-01-16 15:30:00+00:00,2026-01-18 23:09:00+00:00,3.4696917215102183,3.4696917215102183,3.53146483342147,3.7168831168831167,LVN,LVN XAUUSD optimized
370,LVN XAUUSD optimized,XAUUSD,Long,2026-01-21T20:00:00,2026-01-22T07:16:39,160.11,2026-01-21 20:00:00+00:00,2026-01-22 07:16:39+00:00,6.312989045383412,5.829479768786127,5.863372093023256,2.4078790290489454,LVN,LVN XAUUSD optimized
371,LVN XAUUSD optimized,XAUUSD,Long,2026-01-22T17:30:00,2026-01-22T23:00:00,271.47,2026-01-22 17:30:00+00:00,2026-01-22 23:00:00+00:00,1.9818245368752185,1.9464469618949536,1.919431279620853,1.0914340712223292,LVN,LVN XAUUSD optimized
372,LVN XAUUSD optimized,XAUUSD,Short,2026-01-23T08:30:00,2026-01-23T15:43:14,-94.65,2026-01-23 08:30:00+00:00,2026-01-23 15:43:14+00:00,4.628895184135978,5.225216994061215,5.5309477756286265,4.664763458401305,LVN,LVN XAUUSD optimized
373,LVN XAUUSD optimized,XAUUSD,Long,2026-01-29T16:00:00,2026-01-29T17:37:04,188.81,2026-01-29 16:00:00+00:00,2026-01-29 17:37:04+00:00,3.12630676949443,3.688978766430738,3.780725388601036,1.0886196813272064,LVN,LVN XAUUSD optimized
374,LVN XAUUSD optimized,XAUUSD,Long,2026-01-30T09:00:00,2026-01-30T09:12:42,-65.71,2026-01-30 09:00:00+00:00,2026-01-30 09:12:42+00:00,4.730639730639731,5.910811947833404,6.78743961352657,0.9566934495437832,LVN,LVN XAUUSD optimized
375,LVN XAUUSD optimized,XAUUSD,Long,2026-01-30T10:00:00,2026-01-30T17:07:39,-79.13,2026-01-30 10:00:00+00:00,2026-01-30 17:07:39+00:00,15.291332569683085,21.980241492864984,22.91075514874142,1.55086550749332,LVN,LVN XAUUSD optimized
376,LVN XAUUSD optimized,XAUUSD,Long,2026-02-02T04:15:00,2026-02-02T05:44:19,-65.16,2026-02-02 04:15:00+00:00,2026-02-02 05:44:19+00:00,4.699353857848727,6.86126526082131,7.756587202007529,1.0876143560872624,LVN,LVN XAUUSD optimized
377,LVN XAUUSD optimized,XAUUSD,Long,2026-02-02T16:15:00,2026-02-03T07:32:28,213.53,2026-02-02 16:15:00+00:00,2026-02-03 07:32:28+00:00,2.160212367270456,2.999566348655681,2.543482257767972,0.84642682329907,LVN,LVN XAUUSD optimized
378,LVN XAUUSD optimized,XAUUSD,Short,2026-02-24T01:15:00,2026-02-25T01:30:00,0.53,2026-02-24 01:15:00+00:00,2026-02-25 01:30:00+00:00,3.6947674418604652,1.7102489347387306,1.58412962193602,4.713226205191595,LVN,LVN XAUUSD optimized
379,LVN XAUUSD optimized,XAUUSD,Long,2026-02-25T05:45:00,2026-02-25T09:03:37,-97.73,2026-02-25 05:45:00+00:00,2026-02-25 09:03:37+00:00,1.7016683022571149,0.7782764811490126,0.4710676446617767,1.8705501618122977,LVN,LVN XAUUSD optimized
380,LVN XAUUSD optimized,XAUUSD,Short,2026-02-25T15:30:00,2026-02-25T16:22:37,-93.22,2026-02-25 15:30:00+00:00,2026-02-25 16:22:37+00:00,1.0057453885697005,0.7591874001369551,0.5625845737483085,1.577798861480076,LVN,LVN XAUUSD optimized
381,LVN XAUUSD optimized,XAUUSD,Long,2026-02-27T13:30:00,2026-03-01T23:07:15,211.64,2026-02-27 13:30:00+00:00,2026-03-01 23:07:15+00:00,2.372464658881377,1.903353057199211,0.8943466172381835,3.3104631217838767,LVN,LVN XAUUSD optimized
382,LVN XAUUSD optimized,XAUUSD,Short,2026-03-03T09:30:00,2026-03-03T14:44:39,176.41,2026-03-03 09:30:00+00:00,2026-03-03 14:44:39+00:00,13.559168925022584,12.253061224489796,8.166485310119695,6.119037912759886,LVN,LVN XAUUSD optimized
383,LVN XAUUSD optimized,XAUUSD,Long,2026-03-05T16:00:00,2026-03-05T16:30:39,-90.59,2026-03-05 16:00:00+00:00,2026-03-05 16:30:39+00:00,1.07563566140972,1.07563566140972,0.8051072030835943,0.5351481184947958,LVN,LVN XAUUSD optimized
384,LVN XAUUSD optimized,XAUUSD,Long,2026-03-09T01:15:00,2026-03-10T01:30:00,85.06,2026-03-09 01:15:00+00:00,2026-03-10 01:30:00+00:00,2.7704918032786887,3.0606299212598427,1.7434402332361516,1.7524797114517583,LVN,LVN XAUUSD optimized
385,LVN XAUUSD optimized,XAUUSD,Short,2026-03-11T02:00:00,2026-03-11T08:38:27,214.18,2026-03-11 02:00:00+00:00,2026-03-11 08:38:27+00:00,0.4142437112054884,0.7071946458449526,0.3937888198757764,0.8561782579338285,LVN,LVN XAUUSD optimized
386,LVN XAUUSD optimized,XAUUSD,Long,2026-03-16T00:15:00,2026-03-17T00:30:00,-39.77,2026-03-16 00:15:00+00:00,2026-03-17 00:30:00+00:00,1.6019021739130435,1.5115384615384615,1.0155038759689923,1.1065227592679494,LVN,LVN XAUUSD optimized
387,LVN XAUUSD optimized,XAUUSD,Long,2026-03-18T09:00:00,2026-03-18T10:35:19,-113.3,2026-03-18 09:00:00+00:00,2026-03-18 10:35:19+00:00,0.8039364118092355,0.9139414802065404,0.7447405329593267,0.9147286821705426,LVN,LVN XAUUSD optimized
388,LVN XAUUSD optimized,XAUUSD,Long,2026-03-20T01:45:00,2026-03-20T11:01:40,-97.92,2026-03-20 01:45:00+00:00,2026-03-20 11:01:40+00:00,1.946031746031746,1.8689024390243902,1.4311284046692607,1.615992970123023,LVN,LVN XAUUSD optimized
389,LVN XAUUSD optimized,XAUUSD,Short,2026-03-20T12:30:00,2026-03-20T13:35:04,191.25,2026-03-20 12:30:00+00:00,2026-03-20 13:35:04+00:00,1.901185770750988,1.953960731211916,1.9265687583444593,1.1027894535727933,LVN,LVN XAUUSD optimized
390,LVN XAUUSD optimized,XAUUSD,Short,2026-03-23T00:15:00,2026-03-23T06:05:13,153.19,2026-03-23 00:15:00+00:00,2026-03-23 06:05:13+00:00,5.993154592127781,6.3061224489795915,5.172821270310192,2.7889567294929654,LVN,LVN XAUUSD optimized
391,LVN XAUUSD optimized,XAUUSD,Short,2026-03-23T13:15:00,2026-03-23T14:23:05,-104.21,2026-03-23 13:15:00+00:00,2026-03-23 14:23:05+00:00,9.857142857142858,9.6265664160401,9.372102480683205,0.9231323853394753,LVN,LVN XAUUSD optimized
392,LVN XAUUSD optimized,XAUUSD,Long,2026-03-25T14:15:00,2026-03-25T15:17:40,-112.24,2026-03-25 14:15:00+00:00,2026-03-25 15:17:40+00:00,2.5565825630776917,2.81773127753304,3.064071856287425,1.1319544298197102,LVN,LVN XAUUSD optimized
