number,ea,symbol,side,open_time,close_time,net_profit,open_dt,close_dt,clock10,clock20,clock40,rolling20,family,strategy
17,LVN GBPJPY optimized,GBPJPY,Short,2024-01-12T16:00:00,2024-01-14T22:15:30,-69.46,2024-01-12 16:00:00+00:00,2024-01-14 22:15:30+00:00,0.9518413597733711,0.9824561403508771,1.0769230769230769,0.8888888888888888,LVN,LVN GBPJPY optimized
18,LVN GBPJPY optimized,GBPJPY,Long,2024-01-18T06:30:00,2024-01-18T06:54:15,-105.84,2024-01-18 06:30:00+00:00,2024-01-18 06:54:15+00:00,1.2094240837696335,1.1464019851116625,1.163727959697733,1.2,LVN,LVN GBPJPY optimized
19,LVN GBPJPY optimized,GBPJPY,Long,2024-01-18T08:45:00,2024-01-18T09:11:20,-102.29,2024-01-18 08:45:00+00:00,2024-01-18 09:11:20+00:00,0.9618055555555556,1.010948905109489,1.0054446460980035,1.024029574861368,LVN,LVN GBPJPY optimized
20,LVN GBPJPY optimized,GBPJPY,Short,2024-01-30T09:15:00,2024-01-30T14:53:26,97.25,2024-01-30 09:15:00+00:00,2024-01-30 14:53:26+00:00,0.8892857142857142,0.9038112522686026,0.9467680608365019,0.9822485207100592,LVN,LVN GBPJPY optimized
21,LVN GBPJPY optimized,GBPJPY,Long,2024-02-02T13:45:00,2024-02-02T14:07:29,-102.07,2024-02-02 13:45:00+00:00,2024-02-02 14:07:29+00:00,2.088379705400982,1.9570552147239264,1.9630769230769232,2.933333333333333,LVN,LVN GBPJPY optimized
22,LVN GBPJPY optimized,GBPJPY,Short,2024-02-12T08:15:00,2024-02-12T08:25:39,94.44,2024-02-12 08:15:00+00:00,2024-02-12 08:25:39+00:00,1.0947775628626693,1.0253623188405796,0.9792387543252595,1.4512820512820512,LVN,LVN GBPJPY optimized
23,LVN GBPJPY optimized,GBPJPY,Short,2024-02-12T10:15:00,2024-02-12T11:44:51,96.11,2024-02-12 10:15:00+00:00,2024-02-12 11:44:51+00:00,0.948905109489051,0.8647450110864745,0.8647450110864745,0.9330143540669856,LVN,LVN GBPJPY optimized
24,LVN GBPJPY optimized,GBPJPY,Long,2024-02-14T13:30:00,2024-02-14T14:25:56,-103.75,2024-02-14 13:30:00+00:00,2024-02-14 14:25:56+00:00,1.056,1.0332681017612524,0.9962264150943396,1.2165898617511521,LVN,LVN GBPJPY optimized
25,LVN GBPJPY optimized,GBPJPY,Short,2024-02-15T01:45:00,2024-02-15T07:00:04,95.3,2024-02-15 01:45:00+00:00,2024-02-15 07:00:04+00:00,0.9606741573033708,0.912,0.8221153846153846,0.868020304568528,LVN,LVN GBPJPY optimized
26,LVN GBPJPY optimized,GBPJPY,Long,2024-02-15T16:15:00,2024-02-16T07:00:37,97.93,2024-02-15 16:15:00+00:00,2024-02-16 07:00:37+00:00,1.0058479532163742,0.9885057471264368,0.945054945054945,0.8989547038327527,LVN,LVN GBPJPY optimized
27,LVN GBPJPY optimized,GBPJPY,Long,2024-03-01T10:00:00,2024-03-01T10:11:41,-105.54,2024-03-01 10:00:00+00:00,2024-03-01 10:11:41+00:00,1.0865384615384615,1.102439024390244,1.0635294117647058,1.0660377358490567,LVN,LVN GBPJPY optimized
28,LVN GBPJPY optimized,GBPJPY,Long,2024-03-08T14:45:00,2024-03-08T15:24:26,97.57,2024-03-08 14:45:00+00:00,2024-03-08 15:24:26+00:00,1.353846153846154,1.2246520874751492,1.1079136690647482,0.7948387096774193,LVN,LVN GBPJPY optimized
29,LVN GBPJPY optimized,GBPJPY,Long,2024-03-18T13:30:00,2024-03-18T15:05:34,-105.92,2024-03-18 13:30:00+00:00,2024-03-18 15:05:34+00:00,0.7728155339805826,0.8766519823788547,0.8089430894308943,1.1371428571428572,LVN,LVN GBPJPY optimized
30,LVN GBPJPY optimized,GBPJPY,Short,2024-03-21T01:00:00,2024-03-21T01:11:57,96.31,2024-03-21 01:00:00+00:00,2024-03-21 01:11:57+00:00,1.8417582417582417,1.9952380952380953,1.91324200913242,1.7829787234042553,LVN,LVN GBPJPY optimized
31,LVN GBPJPY optimized,GBPJPY,Short,2024-03-22T02:45:00,2024-03-22T06:19:40,100.31,2024-03-22 02:45:00+00:00,2024-03-22 06:19:40+00:00,1.3508196721311476,1.42560553633218,1.4405594405594406,0.9856459330143541,LVN,LVN GBPJPY optimized
32,LVN GBPJPY optimized,GBPJPY,Long,2024-03-25T00:00:00,2024-03-25T04:58:36,97.97,2024-03-25 00:00:00+00:00,2024-03-25 04:58:36+00:00,1.179245283018868,1.2626262626262625,1.2690355329949239,1.1111111111111112,LVN,LVN GBPJPY optimized
