time,event,position_id,dir,entry,sl,tp,note,buffer,broken,previous,close1,close2,old_sl,closed_bar,balance,equity,ladder
2025.09.05 03:15:00,entry,2,1,3554.034,3526.374,3637.014,fallback_3R|risk=110.6400|volume=0.0400|PD=2025.09.05 00:00:00|PW=2025.08.31 00:00:00,0.2135321428571404,0.0,0.0,0.0,0.0,0.0,,9999.78,9999.63,PW.VAL=3360.917;PW.POC=3376.164;PW.VAH=3405.855
2026.08.03 00:15:00,entry,500,-1,4071.919,4080.137,4040.706,aoi_target|risk=197.2300|volume=0.2400|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.42395357142857426,0.0,0.0,0.0,0.0,0.0,,19173.89,19172.93,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.03 13:15:00,entry,502,-1,4038.985,4054.714,3991.798,fallback_3R|risk=204.4700|volume=0.1300|PD=2026.08.03 00:00:00|PW=2026.08.02 00:00:00,0.36449642857143094,0.0,0.0,0.0,0.0,0.0,,19923.05,19922.53,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 01:00:00,entry,504,-1,4049.269,4061.571,4040.706,aoi_target|risk=209.1400|volume=0.1700|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.255625000000001,0.0,0.0,0.0,0.0,0.0,,19717.35,19716.67,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.04 08:30:00,entry,506,-1,4063.291,4073.711,4040.706,aoi_target|risk=197.9800|volume=0.1900|PD=2026.08.04 00:00:00|PW=2026.08.02 00:00:00,0.3009750000000005,0.0,0.0,0.0,0.0,0.0,,19506.91,19506.15,PW.VAL=4040.706;PW.POC=4076.716;PW.VAH=4110.780
2026.08.12 00:15:00,entry,508,1,4377.989,4365.755,4414.691,fallback_3R|risk=195.7400|volume=0.1600|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.3009392857142854,0.0,0.0,0.0,0.0,0.0,,19306.25,19305.45,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182
2026.08.12 12:45:00,entry,510,1,4428.497,4380.849,4571.441,fallback_3R|risk=238.2400|volume=0.0500|PD=2026.08.12 00:00:00|PW=2026.08.09 00:00:00,0.5700000000000013,0.0,0.0,0.0,0.0,0.0,,19893.21,19892.96,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182
2026.08.13 13:00:00,entry,512,1,4402.009,4379.792,4468.66,fallback_3R|risk=199.9500|volume=0.0900|PD=2026.08.13 00:00:00|PW=2026.08.09 00:00:00,0.37015714285714374,0.0,0.0,0.0,0.0,0.0,,19646.11,19645.66,PW.VAL=4018.988;PW.POC=4060.354;PW.VAH=4267.182
2026.08.17 13:15:00,entry,514,1,4386.441,4376.426,4390.212,aoi_target|risk=200.3000|volume=0.2000|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.4007785714285741,0.0,0.0,0.0,0.0,0.0,,19444.74,19443.74,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.17 14:00:00,entry,516,1,4409.037,4381.118,4421.706,aoi_target|risk=195.4300|volume=0.0700|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.49072500000000413,0.0,0.0,0.0,0.0,0.0,,19520.67,19520.32,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.17 15:15:00,entry,518,1,4421.174,4412.519,4421.706,aoi_target|risk=199.0600|volume=0.2300|PD=2026.08.17 00:00:00|PW=2026.08.16 00:00:00,0.5427892857142881,0.0,0.0,0.0,0.0,0.0,,19608.61,19607.46,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.18 00:30:00,entry,520,1,4431.335,4418.347,4470.299,fallback_3R|risk=207.8100|volume=0.1600|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.2599142857142884,0.0,0.0,0.0,0.0,0.0,,19620.84,19620.04,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.18 02:30:00,entry,522,1,4402.493,4397.619,4421.706,aoi_target|risk=194.9600|volume=0.4000|PD=2026.08.18 00:00:00|PW=2026.08.16 00:00:00,0.39288928571428905,0.0,0.0,0.0,0.0,0.0,,19410.27,19408.27,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.20 02:15:00,entry,524,1,4497.843,4483.509,4540.845,fallback_3R|risk=200.6700|volume=0.1400|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.444992857142857,0.0,0.0,0.0,0.0,0.0,,19214.3,19213.6,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.20 13:45:00,entry,526,1,4486.754,4467.95,4543.166,fallback_3R|risk=206.8400|volume=0.1100|PD=2026.08.20 00:00:00|PW=2026.08.16 00:00:00,0.548614285714286,0.0,0.0,0.0,0.0,0.0,,19012.36,19011.81,PW.VAL=4347.857;PW.POC=4390.212;PW.VAH=4421.706
2026.08.24 00:00:00,entry,528,1,4624.113,4605.789,4679.085,fallback_3R|risk=201.5600|volume=0.1100|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.41695357142856926,0.0,0.0,0.0,0.0,0.0,,19627.91,19627.36,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.24 00:45:00,entry,530,1,4607.115,4592.801,4650.057,fallback_3R|risk=200.4000|volume=0.1400|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.6326249999999976,0.0,0.0,0.0,0.0,0.0,,19424.94,19424.24,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.24 03:00:00,entry,532,1,4643.776,4625.318,4699.15,fallback_3R|risk=203.0400|volume=0.1100|PD=2026.08.24 00:00:00|PW=2026.08.23 00:00:00,0.923728571428569,0.0,0.0,0.0,0.0,0.0,,20026.41,20025.86,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.25 01:45:00,entry,534,1,4670.81,4662.874,4694.618,fallback_3R|risk=198.4000|volume=0.2500|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.5194071428571468,0.0,0.0,0.0,0.0,0.0,,19821.99,19820.74,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.08.25 03:15:00,entry,536,1,4634.031,4615.939,4688.307,fallback_3R|risk=199.0100|volume=0.1100|PD=2026.08.25 00:00:00|PW=2026.08.23 00:00:00,0.8128392857142833,0.0,0.0,0.0,0.0,0.0,,19622.68,19622.13,PW.VAL=4329.388;PW.POC=4394.275;PW.VAH=4507.227
2026.09.04 00:15:00,entry,538,1,4481.055,4474.283,4590.987,aoi_target|risk=196.3900|volume=0.2900|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.22457142857142898,0.0,0.0,0.0,0.0,0.0,,19422.04,19420.59,PW.VAL=4590.987;PW.POC=4640.175;PW.VAH=4665.752
2026.09.04 01:00:00,entry,540,1,4486.408,4472.088,4590.987,aoi_target|risk=200.4800|volume=0.1400|PD=2026.09.04 00:00:00|PW=2026.08.30 00:00:00,0.2559499999999974,0.0,0.0,0.0,0.0,0.0,,19221.46,19220.76,PW.VAL=4590.987;PW.POC=4640.175;PW.VAH=4665.752
