rule_id,frequency,p,q,band_pct,delay,hold
5234,H1,2,96,0.0,5,infinity
5235,H1,2,96,0.01,0,6
5236,H1,2,96,0.01,0,12
5237,H1,2,96,0.01,0,infinity
5238,H1,2,96,0.01,2,6
5239,H1,2,96,0.01,2,12
5240,H1,2,96,0.01,2,infinity
5241,H1,2,96,0.01,3,6
5242,H1,2,96,0.01,3,12
5243,H1,2,96,0.01,3,infinity
5244,H1,2,96,0.01,4,6
5245,H1,2,96,0.01,4,12
5246,H1,2,96,0.01,4,infinity
5247,H1,2,96,0.01,5,6
5248,H1,2,96,0.01,5,12
5249,H1,2,96,0.01,5,infinity
5250,H1,2,96,0.05,0,6
5251,H1,2,96,0.05,0,12
5252,H1,2,96,0.05,0,infinity
5253,H1,2,96,0.05,2,6
5254,H1,2,96,0.05,2,12
5255,H1,2,96,0.05,2,infinity
5256,H1,2,96,0.05,3,6
5257,H1,2,96,0.05,3,12
5258,H1,2,96,0.05,3,infinity
5259,H1,2,96,0.05,4,6
5260,H1,2,96,0.05,4,12
5261,H1,2,96,0.05,4,infinity
5262,H1,2,96,0.05,5,6
5263,H1,2,96,0.05,5,12
5264,H1,2,96,0.05,5,infinity
5265,H1,2,144,0.0,0,6
5266,H1,2,144,0.0,0,12
5267,H1,2,144,0.0,0,infinity
5268,H1,2,144,0.0,2,6
5269,H1,2,144,0.0,2,12
5270,H1,2,144,0.0,2,infinity
5271,H1,2,144,0.0,3,6
5272,H1,2,144,0.0,3,12
5273,H1,2,144,0.0,3,infinity
5274,H1,2,144,0.0,4,6
5275,H1,2,144,0.0,4,12
5276,H1,2,144,0.0,4,infinity
5277,H1,2,144,0.0,5,6
5278,H1,2,144,0.0,5,12
5279,H1,2,144,0.0,5,infinity
5280,H1,2,144,0.01,0,6
5281,H1,2,144,0.01,0,12
5282,H1,2,144,0.01,0,infinity
5283,H1,2,144,0.01,2,6
5284,H1,2,144,0.01,2,12
5285,H1,2,144,0.01,2,infinity
5286,H1,2,144,0.01,3,6
5287,H1,2,144,0.01,3,12
5288,H1,2,144,0.01,3,infinity
5289,H1,2,144,0.01,4,6
5290,H1,2,144,0.01,4,12
5291,H1,2,144,0.01,4,infinity
5292,H1,2,144,0.01,5,6
5293,H1,2,144,0.01,5,12
5294,H1,2,144,0.01,5,infinity
5295,H1,2,144,0.05,0,6
5296,H1,2,144,0.05,0,12
5297,H1,2,144,0.05,0,infinity
5298,H1,2,144,0.05,2,6
5299,H1,2,144,0.05,2,12
5300,H1,2,144,0.05,2,infinity
5301,H1,2,144,0.05,3,6
5302,H1,2,144,0.05,3,12
5303,H1,2,144,0.05,3,infinity
5304,H1,2,144,0.05,4,6
5305,H1,2,144,0.05,4,12
5306,H1,2,144,0.05,4,infinity
5307,H1,2,144,0.05,5,6
5308,H1,2,144,0.05,5,12
5309,H1,2,144,0.05,5,infinity
5310,H1,2,168,0.0,0,6
5311,H1,2,168,0.0,0,12
5312,H1,2,168,0.0,0,infinity
5313,H1,2,168,0.0,2,6
5314,H1,2,168,0.0,2,12
5315,H1,2,168,0.0,2,infinity
5316,H1,2,168,0.0,3,6
5317,H1,2,168,0.0,3,12
5318,H1,2,168,0.0,3,infinity
5319,H1,2,168,0.0,4,6
5320,H1,2,168,0.0,4,12
5321,H1,2,168,0.0,4,infinity
5322,H1,2,168,0.0,5,6
5323,H1,2,168,0.0,5,12
5324,H1,2,168,0.0,5,infinity
5325,H1,2,168,0.01,0,6
5326,H1,2,168,0.01,0,12
5327,H1,2,168,0.01,0,infinity
5328,H1,2,168,0.01,2,6
5329,H1,2,168,0.01,2,12
5330,H1,2,168,0.01,2,infinity
5331,H1,2,168,0.01,3,6
5332,H1,2,168,0.01,3,12
5333,H1,2,168,0.01,3,infinity
5334,H1,2,168,0.01,4,6
5335,H1,2,168,0.01,4,12
5336,H1,2,168,0.01,4,infinity
5337,H1,2,168,0.01,5,6
5338,H1,2,168,0.01,5,12
5339,H1,2,168,0.01,5,infinity
5340,H1,2,168,0.05,0,6
5341,H1,2,168,0.05,0,12
5342,H1,2,168,0.05,0,infinity
5343,H1,2,168,0.05,2,6
5344,H1,2,168,0.05,2,12
5345,H1,2,168,0.05,2,infinity
5346,H1,2,168,0.05,3,6
5347,H1,2,168,0.05,3,12
5348,H1,2,168,0.05,3,infinity
5349,H1,2,168,0.05,4,6
5350,H1,2,168,0.05,4,12
5351,H1,2,168,0.05,4,infinity
5352,H1,2,168,0.05,5,6
5353,H1,2,168,0.05,5,12
5354,H1,2,168,0.05,5,infinity
5355,H1,2,192,0.0,0,6
5356,H1,2,192,0.0,0,12
5357,H1,2,192,0.0,0,infinity
5358,H1,2,192,0.0,2,6
5359,H1,2,192,0.0,2,12
5360,H1,2,192,0.0,2,infinity
5361,H1,2,192,0.0,3,6
5362,H1,2,192,0.0,3,12
5363,H1,2,192,0.0,3,infinity
5364,H1,2,192,0.0,4,6
5365,H1,2,192,0.0,4,12
5366,H1,2,192,0.0,4,infinity
5367,H1,2,192,0.0,5,6
5368,H1,2,192,0.0,5,12
5369,H1,2,192,0.0,5,infinity
5370,H1,2,192,0.01,0,6
5371,H1,2,192,0.01,0,12
5372,H1,2,192,0.01,0,infinity
5373,H1,2,192,0.01,2,6
5374,H1,2,192,0.01,2,12
5375,H1,2,192,0.01,2,infinity
5376,H1,2,192,0.01,3,6
5377,H1,2,192,0.01,3,12
5378,H1,2,192,0.01,3,infinity
5379,H1,2,192,0.01,4,6
5380,H1,2,192,0.01,4,12
5381,H1,2,192,0.01,4,infinity
5382,H1,2,192,0.01,5,6
5383,H1,2,192,0.01,5,12
5384,H1,2,192,0.01,5,infinity
5385,H1,2,192,0.05,0,6
5386,H1,2,192,0.05,0,12
5387,H1,2,192,0.05,0,infinity
5388,H1,2,192,0.05,2,6
5389,H1,2,192,0.05,2,12
5390,H1,2,192,0.05,2,infinity
5391,H1,2,192,0.05,3,6
5392,H1,2,192,0.05,3,12
5393,H1,2,192,0.05,3,infinity
5394,H1,2,192,0.05,4,6
5395,H1,2,192,0.05,4,12
5396,H1,2,192,0.05,4,infinity
5397,H1,2,192,0.05,5,6
5398,H1,2,192,0.05,5,12
5399,H1,2,192,0.05,5,infinity
5400,H1,6,12,0.0,0,6
5401,H1,6,12,0.0,0,12
5402,H1,6,12,0.0,0,infinity
5403,H1,6,12,0.0,2,6
5404,H1,6,12,0.0,2,12
5405,H1,6,12,0.0,2,infinity
5406,H1,6,12,0.0,3,6
5407,H1,6,12,0.0,3,12
5408,H1,6,12,0.0,3,infinity
5409,H1,6,12,0.0,4,6
5410,H1,6,12,0.0,4,12
5411,H1,6,12,0.0,4,infinity
5412,H1,6,12,0.0,5,6
5413,H1,6,12,0.0,5,12
5414,H1,6,12,0.0,5,infinity
5415,H1,6,12,0.01,0,6
5416,H1,6,12,0.01,0,12
5417,H1,6,12,0.01,0,infinity
5418,H1,6,12,0.01,2,6
5419,H1,6,12,0.01,2,12
5420,H1,6,12,0.01,2,infinity
5421,H1,6,12,0.01,3,6
5422,H1,6,12,0.01,3,12
5423,H1,6,12,0.01,3,infinity
5424,H1,6,12,0.01,4,6
5425,H1,6,12,0.01,4,12
5426,H1,6,12,0.01,4,infinity
5427,H1,6,12,0.01,5,6
5428,H1,6,12,0.01,5,12
5429,H1,6,12,0.01,5,infinity
5430,H1,6,12,0.05,0,6
5431,H1,6,12,0.05,0,12
5432,H1,6,12,0.05,0,infinity
5433,H1,6,12,0.05,2,6
5434,H1,6,12,0.05,2,12
5435,H1,6,12,0.05,2,infinity
5436,H1,6,12,0.05,3,6
5437,H1,6,12,0.05,3,12
5438,H1,6,12,0.05,3,infinity
5439,H1,6,12,0.05,4,6
5440,H1,6,12,0.05,4,12
5441,H1,6,12,0.05,4,infinity
5442,H1,6,12,0.05,5,6
5443,H1,6,12,0.05,5,12
5444,H1,6,12,0.05,5,infinity
5445,H1,6,18,0.0,0,6
5446,H1,6,18,0.0,0,12
5447,H1,6,18,0.0,0,infinity
5448,H1,6,18,0.0,2,6
5449,H1,6,18,0.0,2,12
5450,H1,6,18,0.0,2,infinity
5451,H1,6,18,0.0,3,6
5452,H1,6,18,0.0,3,12
5453,H1,6,18,0.0,3,infinity
5454,H1,6,18,0.0,4,6
5455,H1,6,18,0.0,4,12
5456,H1,6,18,0.0,4,infinity
5457,H1,6,18,0.0,5,6
5458,H1,6,18,0.0,5,12
5459,H1,6,18,0.0,5,infinity
5460,H1,6,18,0.01,0,6
5461,H1,6,18,0.01,0,12
5462,H1,6,18,0.01,0,infinity
5463,H1,6,18,0.01,2,6
5464,H1,6,18,0.01,2,12
5465,H1,6,18,0.01,2,infinity
5466,H1,6,18,0.01,3,6
5467,H1,6,18,0.01,3,12
5468,H1,6,18,0.01,3,infinity
5469,H1,6,18,0.01,4,6
5470,H1,6,18,0.01,4,12
5471,H1,6,18,0.01,4,infinity
5472,H1,6,18,0.01,5,6
5473,H1,6,18,0.01,5,12
5474,H1,6,18,0.01,5,infinity
5475,H1,6,18,0.05,0,6
5476,H1,6,18,0.05,0,12
5477,H1,6,18,0.05,0,infinity
5478,H1,6,18,0.05,2,6
5479,H1,6,18,0.05,2,12
5480,H1,6,18,0.05,2,infinity
5481,H1,6,18,0.05,3,6
5482,H1,6,18,0.05,3,12
5483,H1,6,18,0.05,3,infinity
5484,H1,6,18,0.05,4,6
5485,H1,6,18,0.05,4,12
5486,H1,6,18,0.05,4,infinity
5487,H1,6,18,0.05,5,6
5488,H1,6,18,0.05,5,12
5489,H1,6,18,0.05,5,infinity
5490,H1,6,24,0.0,0,6
5491,H1,6,24,0.0,0,12
5492,H1,6,24,0.0,0,infinity
5493,H1,6,24,0.0,2,6
5494,H1,6,24,0.0,2,12
5495,H1,6,24,0.0,2,infinity
5496,H1,6,24,0.0,3,6
5497,H1,6,24,0.0,3,12
5498,H1,6,24,0.0,3,infinity
5499,H1,6,24,0.0,4,6
5500,H1,6,24,0.0,4,12
5501,H1,6,24,0.0,4,infinity
5502,H1,6,24,0.0,5,6
5503,H1,6,24,0.0,5,12
5504,H1,6,24,0.0,5,infinity
5505,H1,6,24,0.01,0,6
5506,H1,6,24,0.01,0,12
5507,H1,6,24,0.01,0,infinity
5508,H1,6,24,0.01,2,6
5509,H1,6,24,0.01,2,12
5510,H1,6,24,0.01,2,infinity
5511,H1,6,24,0.01,3,6
5512,H1,6,24,0.01,3,12
5513,H1,6,24,0.01,3,infinity
5514,H1,6,24,0.01,4,6
5515,H1,6,24,0.01,4,12
5516,H1,6,24,0.01,4,infinity
5517,H1,6,24,0.01,5,6
5518,H1,6,24,0.01,5,12
5519,H1,6,24,0.01,5,infinity
5520,H1,6,24,0.05,0,6
5521,H1,6,24,0.05,0,12
5522,H1,6,24,0.05,0,infinity
5523,H1,6,24,0.05,2,6
5524,H1,6,24,0.05,2,12
5525,H1,6,24,0.05,2,infinity
5526,H1,6,24,0.05,3,6
5527,H1,6,24,0.05,3,12
5528,H1,6,24,0.05,3,infinity
5529,H1,6,24,0.05,4,6
5530,H1,6,24,0.05,4,12
5531,H1,6,24,0.05,4,infinity
5532,H1,6,24,0.05,5,6
5533,H1,6,24,0.05,5,12
5534,H1,6,24,0.05,5,infinity
5535,H1,6,30,0.0,0,6
5536,H1,6,30,0.0,0,12
5537,H1,6,30,0.0,0,infinity
5538,H1,6,30,0.0,2,6
5539,H1,6,30,0.0,2,12
5540,H1,6,30,0.0,2,infinity
5541,H1,6,30,0.0,3,6
5542,H1,6,30,0.0,3,12
5543,H1,6,30,0.0,3,infinity
5544,H1,6,30,0.0,4,6
5545,H1,6,30,0.0,4,12
5546,H1,6,30,0.0,4,infinity
5547,H1,6,30,0.0,5,6
5548,H1,6,30,0.0,5,12
5549,H1,6,30,0.0,5,infinity
5550,H1,6,30,0.01,0,6
5551,H1,6,30,0.01,0,12
5552,H1,6,30,0.01,0,infinity
5553,H1,6,30,0.01,2,6
5554,H1,6,30,0.01,2,12
5555,H1,6,30,0.01,2,infinity
5556,H1,6,30,0.01,3,6
5557,H1,6,30,0.01,3,12
5558,H1,6,30,0.01,3,infinity
5559,H1,6,30,0.01,4,6
5560,H1,6,30,0.01,4,12
5561,H1,6,30,0.01,4,infinity
5562,H1,6,30,0.01,5,6
5563,H1,6,30,0.01,5,12
5564,H1,6,30,0.01,5,infinity
5565,H1,6,30,0.05,0,6
5566,H1,6,30,0.05,0,12
5567,H1,6,30,0.05,0,infinity
5568,H1,6,30,0.05,2,6
5569,H1,6,30,0.05,2,12
5570,H1,6,30,0.05,2,infinity
5571,H1,6,30,0.05,3,6
5572,H1,6,30,0.05,3,12
5573,H1,6,30,0.05,3,infinity
5574,H1,6,30,0.05,4,6
5575,H1,6,30,0.05,4,12
5576,H1,6,30,0.05,4,infinity
5577,H1,6,30,0.05,5,6
5578,H1,6,30,0.05,5,12
5579,H1,6,30,0.05,5,infinity
5580,H1,6,48,0.0,0,6
5581,H1,6,48,0.0,0,12
5582,H1,6,48,0.0,0,infinity
5583,H1,6,48,0.0,2,6
5584,H1,6,48,0.0,2,12
5585,H1,6,48,0.0,2,infinity
5586,H1,6,48,0.0,3,6
5587,H1,6,48,0.0,3,12
5588,H1,6,48,0.0,3,infinity
5589,H1,6,48,0.0,4,6
5590,H1,6,48,0.0,4,12
5591,H1,6,48,0.0,4,infinity
5592,H1,6,48,0.0,5,6
5593,H1,6,48,0.0,5,12
5594,H1,6,48,0.0,5,infinity
5595,H1,6,48,0.01,0,6
5596,H1,6,48,0.01,0,12
5597,H1,6,48,0.01,0,infinity
5598,H1,6,48,0.01,2,6
5599,H1,6,48,0.01,2,12
5600,H1,6,48,0.01,2,infinity
5601,H1,6,48,0.01,3,6
5602,H1,6,48,0.01,3,12
5603,H1,6,48,0.01,3,infinity
5604,H1,6,48,0.01,4,6
5605,H1,6,48,0.01,4,12
5606,H1,6,48,0.01,4,infinity
5607,H1,6,48,0.01,5,6
5608,H1,6,48,0.01,5,12
5609,H1,6,48,0.01,5,infinity
5610,H1,6,48,0.05,0,6
5611,H1,6,48,0.05,0,12
5612,H1,6,48,0.05,0,infinity
5613,H1,6,48,0.05,2,6
5614,H1,6,48,0.05,2,12
5615,H1,6,48,0.05,2,infinity
5616,H1,6,48,0.05,3,6
5617,H1,6,48,0.05,3,12
5618,H1,6,48,0.05,3,infinity
5619,H1,6,48,0.05,4,6
5620,H1,6,48,0.05,4,12
5621,H1,6,48,0.05,4,infinity
5622,H1,6,48,0.05,5,6
5623,H1,6,48,0.05,5,12
5624,H1,6,48,0.05,5,infinity
5625,H1,6,96,0.0,0,6
5626,H1,6,96,0.0,0,12
5627,H1,6,96,0.0,0,infinity
5628,H1,6,96,0.0,2,6
5629,H1,6,96,0.0,2,12
5630,H1,6,96,0.0,2,infinity
5631,H1,6,96,0.0,3,6
5632,H1,6,96,0.0,3,12
5633,H1,6,96,0.0,3,infinity
5634,H1,6,96,0.0,4,6
5635,H1,6,96,0.0,4,12
5636,H1,6,96,0.0,4,infinity
5637,H1,6,96,0.0,5,6
5638,H1,6,96,0.0,5,12
5639,H1,6,96,0.0,5,infinity
5640,H1,6,96,0.01,0,6
5641,H1,6,96,0.01,0,12
5642,H1,6,96,0.01,0,infinity
5643,H1,6,96,0.01,2,6
5644,H1,6,96,0.01,2,12
5645,H1,6,96,0.01,2,infinity
5646,H1,6,96,0.01,3,6
5647,H1,6,96,0.01,3,12
5648,H1,6,96,0.01,3,infinity
5649,H1,6,96,0.01,4,6
5650,H1,6,96,0.01,4,12
5651,H1,6,96,0.01,4,infinity
5652,H1,6,96,0.01,5,6
5653,H1,6,96,0.01,5,12
5654,H1,6,96,0.01,5,infinity
5655,H1,6,96,0.05,0,6
5656,H1,6,96,0.05,0,12
5657,H1,6,96,0.05,0,infinity
5658,H1,6,96,0.05,2,6
5659,H1,6,96,0.05,2,12
5660,H1,6,96,0.05,2,infinity
5661,H1,6,96,0.05,3,6
5662,H1,6,96,0.05,3,12
5663,H1,6,96,0.05,3,infinity
5664,H1,6,96,0.05,4,6
5665,H1,6,96,0.05,4,12
5666,H1,6,96,0.05,4,infinity
5667,H1,6,96,0.05,5,6
5668,H1,6,96,0.05,5,12
5669,H1,6,96,0.05,5,infinity
5670,H1,6,144,0.0,0,6
5671,H1,6,144,0.0,0,12
5672,H1,6,144,0.0,0,infinity
5673,H1,6,144,0.0,2,6
5674,H1,6,144,0.0,2,12
5675,H1,6,144,0.0,2,infinity
5676,H1,6,144,0.0,3,6
5677,H1,6,144,0.0,3,12
5678,H1,6,144,0.0,3,infinity
5679,H1,6,144,0.0,4,6
5680,H1,6,144,0.0,4,12
5681,H1,6,144,0.0,4,infinity
5682,H1,6,144,0.0,5,6
5683,H1,6,144,0.0,5,12
5684,H1,6,144,0.0,5,infinity
5685,H1,6,144,0.01,0,6
5686,H1,6,144,0.01,0,12
5687,H1,6,144,0.01,0,infinity
5688,H1,6,144,0.01,2,6
5689,H1,6,144,0.01,2,12
5690,H1,6,144,0.01,2,infinity
5691,H1,6,144,0.01,3,6
5692,H1,6,144,0.01,3,12
5693,H1,6,144,0.01,3,infinity
5694,H1,6,144,0.01,4,6
5695,H1,6,144,0.01,4,12
5696,H1,6,144,0.01,4,infinity
5697,H1,6,144,0.01,5,6
5698,H1,6,144,0.01,5,12
5699,H1,6,144,0.01,5,infinity
5700,H1,6,144,0.05,0,6
5701,H1,6,144,0.05,0,12
5702,H1,6,144,0.05,0,infinity
5703,H1,6,144,0.05,2,6
5704,H1,6,144,0.05,2,12
5705,H1,6,144,0.05,2,infinity
5706,H1,6,144,0.05,3,6
5707,H1,6,144,0.05,3,12
5708,H1,6,144,0.05,3,infinity
5709,H1,6,144,0.05,4,6
5710,H1,6,144,0.05,4,12
5711,H1,6,144,0.05,4,infinity
5712,H1,6,144,0.05,5,6
5713,H1,6,144,0.05,5,12
5714,H1,6,144,0.05,5,infinity
5715,H1,6,168,0.0,0,6
5716,H1,6,168,0.0,0,12
5717,H1,6,168,0.0,0,infinity
5718,H1,6,168,0.0,2,6
5719,H1,6,168,0.0,2,12
5720,H1,6,168,0.0,2,infinity
5721,H1,6,168,0.0,3,6
5722,H1,6,168,0.0,3,12
5723,H1,6,168,0.0,3,infinity
5724,H1,6,168,0.0,4,6
5725,H1,6,168,0.0,4,12
5726,H1,6,168,0.0,4,infinity
5727,H1,6,168,0.0,5,6
5728,H1,6,168,0.0,5,12
5729,H1,6,168,0.0,5,infinity
5730,H1,6,168,0.01,0,6
5731,H1,6,168,0.01,0,12
5732,H1,6,168,0.01,0,infinity
5733,H1,6,168,0.01,2,6
5734,H1,6,168,0.01,2,12
5735,H1,6,168,0.01,2,infinity
5736,H1,6,168,0.01,3,6
5737,H1,6,168,0.01,3,12
5738,H1,6,168,0.01,3,infinity
5739,H1,6,168,0.01,4,6
5740,H1,6,168,0.01,4,12
5741,H1,6,168,0.01,4,infinity
5742,H1,6,168,0.01,5,6
5743,H1,6,168,0.01,5,12
5744,H1,6,168,0.01,5,infinity
5745,H1,6,168,0.05,0,6
5746,H1,6,168,0.05,0,12
5747,H1,6,168,0.05,0,infinity
5748,H1,6,168,0.05,2,6
5749,H1,6,168,0.05,2,12
5750,H1,6,168,0.05,2,infinity
5751,H1,6,168,0.05,3,6
5752,H1,6,168,0.05,3,12
5753,H1,6,168,0.05,3,infinity
5754,H1,6,168,0.05,4,6
5755,H1,6,168,0.05,4,12
5756,H1,6,168,0.05,4,infinity
5757,H1,6,168,0.05,5,6
5758,H1,6,168,0.05,5,12
5759,H1,6,168,0.05,5,infinity
5760,H1,6,192,0.0,0,6
5761,H1,6,192,0.0,0,12
5762,H1,6,192,0.0,0,infinity
5763,H1,6,192,0.0,2,6
5764,H1,6,192,0.0,2,12
5765,H1,6,192,0.0,2,infinity
5766,H1,6,192,0.0,3,6
5767,H1,6,192,0.0,3,12
5768,H1,6,192,0.0,3,infinity
5769,H1,6,192,0.0,4,6
5770,H1,6,192,0.0,4,12
5771,H1,6,192,0.0,4,infinity
5772,H1,6,192,0.0,5,6
5773,H1,6,192,0.0,5,12
5774,H1,6,192,0.0,5,infinity
5775,H1,6,192,0.01,0,6
5776,H1,6,192,0.01,0,12
5777,H1,6,192,0.01,0,infinity
5778,H1,6,192,0.01,2,6
5779,H1,6,192,0.01,2,12
5780,H1,6,192,0.01,2,infinity
5781,H1,6,192,0.01,3,6
5782,H1,6,192,0.01,3,12
5783,H1,6,192,0.01,3,infinity
5784,H1,6,192,0.01,4,6
5785,H1,6,192,0.01,4,12
5786,H1,6,192,0.01,4,infinity
5787,H1,6,192,0.01,5,6
5788,H1,6,192,0.01,5,12
5789,H1,6,192,0.01,5,infinity
5790,H1,6,192,0.05,0,6
5791,H1,6,192,0.05,0,12
5792,H1,6,192,0.05,0,infinity
5793,H1,6,192,0.05,2,6
5794,H1,6,192,0.05,2,12
5795,H1,6,192,0.05,2,infinity
5796,H1,6,192,0.05,3,6
5797,H1,6,192,0.05,3,12
5798,H1,6,192,0.05,3,infinity
5799,H1,6,192,0.05,4,6
5800,H1,6,192,0.05,4,12
5801,H1,6,192,0.05,4,infinity
5802,H1,6,192,0.05,5,6
5803,H1,6,192,0.05,5,12
5804,H1,6,192,0.05,5,infinity
5805,H1,12,18,0.0,0,6
5806,H1,12,18,0.0,0,12
5807,H1,12,18,0.0,0,infinity
5808,H1,12,18,0.0,2,6
5809,H1,12,18,0.0,2,12
5810,H1,12,18,0.0,2,infinity
5811,H1,12,18,0.0,3,6
5812,H1,12,18,0.0,3,12
5813,H1,12,18,0.0,3,infinity
5814,H1,12,18,0.0,4,6
5815,H1,12,18,0.0,4,12
5816,H1,12,18,0.0,4,infinity
5817,H1,12,18,0.0,5,6
5818,H1,12,18,0.0,5,12
5819,H1,12,18,0.0,5,infinity
5820,H1,12,18,0.01,0,6
5821,H1,12,18,0.01,0,12
5822,H1,12,18,0.01,0,infinity
5823,H1,12,18,0.01,2,6
5824,H1,12,18,0.01,2,12
5825,H1,12,18,0.01,2,infinity
5826,H1,12,18,0.01,3,6
5827,H1,12,18,0.01,3,12
5828,H1,12,18,0.01,3,infinity
5829,H1,12,18,0.01,4,6
5830,H1,12,18,0.01,4,12
5831,H1,12,18,0.01,4,infinity
5832,H1,12,18,0.01,5,6
5833,H1,12,18,0.01,5,12
5834,H1,12,18,0.01,5,infinity
5835,H1,12,18,0.05,0,6
5836,H1,12,18,0.05,0,12
5837,H1,12,18,0.05,0,infinity
5838,H1,12,18,0.05,2,6
5839,H1,12,18,0.05,2,12
5840,H1,12,18,0.05,2,infinity
5841,H1,12,18,0.05,3,6
5842,H1,12,18,0.05,3,12
5843,H1,12,18,0.05,3,infinity
5844,H1,12,18,0.05,4,6
5845,H1,12,18,0.05,4,12
5846,H1,12,18,0.05,4,infinity
5847,H1,12,18,0.05,5,6
5848,H1,12,18,0.05,5,12
5849,H1,12,18,0.05,5,infinity
5850,H1,12,24,0.0,0,6
5851,H1,12,24,0.0,0,12
5852,H1,12,24,0.0,0,infinity
5853,H1,12,24,0.0,2,6
5854,H1,12,24,0.0,2,12
5855,H1,12,24,0.0,2,infinity
5856,H1,12,24,0.0,3,6
5857,H1,12,24,0.0,3,12
5858,H1,12,24,0.0,3,infinity
5859,H1,12,24,0.0,4,6
5860,H1,12,24,0.0,4,12
5861,H1,12,24,0.0,4,infinity
5862,H1,12,24,0.0,5,6
5863,H1,12,24,0.0,5,12
5864,H1,12,24,0.0,5,infinity
5865,H1,12,24,0.01,0,6
5866,H1,12,24,0.01,0,12
5867,H1,12,24,0.01,0,infinity
5868,H1,12,24,0.01,2,6
5869,H1,12,24,0.01,2,12
5870,H1,12,24,0.01,2,infinity
5871,H1,12,24,0.01,3,6
5872,H1,12,24,0.01,3,12
5873,H1,12,24,0.01,3,infinity
5874,H1,12,24,0.01,4,6
5875,H1,12,24,0.01,4,12
5876,H1,12,24,0.01,4,infinity
5877,H1,12,24,0.01,5,6
5878,H1,12,24,0.01,5,12
5879,H1,12,24,0.01,5,infinity
5880,H1,12,24,0.05,0,6
5881,H1,12,24,0.05,0,12
5882,H1,12,24,0.05,0,infinity
5883,H1,12,24,0.05,2,6
5884,H1,12,24,0.05,2,12
5885,H1,12,24,0.05,2,infinity
5886,H1,12,24,0.05,3,6
5887,H1,12,24,0.05,3,12
5888,H1,12,24,0.05,3,infinity
5889,H1,12,24,0.05,4,6
5890,H1,12,24,0.05,4,12
5891,H1,12,24,0.05,4,infinity
5892,H1,12,24,0.05,5,6
5893,H1,12,24,0.05,5,12
5894,H1,12,24,0.05,5,infinity
5895,H1,12,30,0.0,0,6
5896,H1,12,30,0.0,0,12
5897,H1,12,30,0.0,0,infinity
5898,H1,12,30,0.0,2,6
5899,H1,12,30,0.0,2,12
5900,H1,12,30,0.0,2,infinity
5901,H1,12,30,0.0,3,6
5902,H1,12,30,0.0,3,12
5903,H1,12,30,0.0,3,infinity
5904,H1,12,30,0.0,4,6
5905,H1,12,30,0.0,4,12
5906,H1,12,30,0.0,4,infinity
5907,H1,12,30,0.0,5,6
5908,H1,12,30,0.0,5,12
5909,H1,12,30,0.0,5,infinity
5910,H1,12,30,0.01,0,6
5911,H1,12,30,0.01,0,12
5912,H1,12,30,0.01,0,infinity
5913,H1,12,30,0.01,2,6
5914,H1,12,30,0.01,2,12
5915,H1,12,30,0.01,2,infinity
5916,H1,12,30,0.01,3,6
5917,H1,12,30,0.01,3,12
5918,H1,12,30,0.01,3,infinity
5919,H1,12,30,0.01,4,6
5920,H1,12,30,0.01,4,12
5921,H1,12,30,0.01,4,infinity
5922,H1,12,30,0.01,5,6
5923,H1,12,30,0.01,5,12
5924,H1,12,30,0.01,5,infinity
5925,H1,12,30,0.05,0,6
5926,H1,12,30,0.05,0,12
5927,H1,12,30,0.05,0,infinity
5928,H1,12,30,0.05,2,6
5929,H1,12,30,0.05,2,12
5930,H1,12,30,0.05,2,infinity
5931,H1,12,30,0.05,3,6
5932,H1,12,30,0.05,3,12
5933,H1,12,30,0.05,3,infinity
5934,H1,12,30,0.05,4,6
5935,H1,12,30,0.05,4,12
5936,H1,12,30,0.05,4,infinity
5937,H1,12,30,0.05,5,6
5938,H1,12,30,0.05,5,12
5939,H1,12,30,0.05,5,infinity
5940,H1,12,48,0.0,0,6
5941,H1,12,48,0.0,0,12
5942,H1,12,48,0.0,0,infinity
5943,H1,12,48,0.0,2,6
5944,H1,12,48,0.0,2,12
5945,H1,12,48,0.0,2,infinity
5946,H1,12,48,0.0,3,6
5947,H1,12,48,0.0,3,12
5948,H1,12,48,0.0,3,infinity
5949,H1,12,48,0.0,4,6
5950,H1,12,48,0.0,4,12
5951,H1,12,48,0.0,4,infinity
5952,H1,12,48,0.0,5,6
5953,H1,12,48,0.0,5,12
5954,H1,12,48,0.0,5,infinity
5955,H1,12,48,0.01,0,6
5956,H1,12,48,0.01,0,12
5957,H1,12,48,0.01,0,infinity
5958,H1,12,48,0.01,2,6
5959,H1,12,48,0.01,2,12
5960,H1,12,48,0.01,2,infinity
5961,H1,12,48,0.01,3,6
5962,H1,12,48,0.01,3,12
5963,H1,12,48,0.01,3,infinity
5964,H1,12,48,0.01,4,6
5965,H1,12,48,0.01,4,12
5966,H1,12,48,0.01,4,infinity
5967,H1,12,48,0.01,5,6
5968,H1,12,48,0.01,5,12
5969,H1,12,48,0.01,5,infinity
5970,H1,12,48,0.05,0,6
5971,H1,12,48,0.05,0,12
5972,H1,12,48,0.05,0,infinity
5973,H1,12,48,0.05,2,6
5974,H1,12,48,0.05,2,12
5975,H1,12,48,0.05,2,infinity
5976,H1,12,48,0.05,3,6
5977,H1,12,48,0.05,3,12
5978,H1,12,48,0.05,3,infinity
5979,H1,12,48,0.05,4,6
5980,H1,12,48,0.05,4,12
5981,H1,12,48,0.05,4,infinity
