date,side,asia_open,asia_high,asia_low,london_open,ny_open,or_high,or_low,or_range,trend_points,london_agrees,proximity_points,entry,initial_stop,target,exit,exit_time_utc,exit_reason,result_r
2024-10-24,LONG,20168.24,20214.73,20140.18,20190.53,20243.51,20247.52,20183.74,63.779999999998836,75.2699999999968,True,32.79000000000087,20213.06,20149.280000000002,20468.179999999997,20149.280000000002,2024-10-24T15:48:00+00:00,stop,-1.0
2024-10-25,LONG,20264.74,20286.77,20238.4,20261.03,20364.79,20461.06,20363.8,97.26000000000204,100.04999999999927,True,174.29000000000087,20460.52,20363.26,20849.56000000001,20460.52,2024-10-25T17:20:00+00:00,stop,0.0
2024-10-28,LONG,20411.39,20542.79,20411.39,20504.38,20509.79,20510.91,20441.24,69.66999999999825,98.40000000000146,True,31.88000000000102,20454.47,20384.800000000003,20733.149999999994,20384.800000000003,2024-10-28T19:55:00+00:00,stop,-1.0
2024-11-06,LONG,20268.96,20615.0,20230.8,20584.42,20588.35,20708.8,20574.99,133.80999999999767,319.3899999999994,True,93.79999999999927,20650.41,20516.600000000002,21185.64999999999,20794.57,2024-11-06T20:59:00+00:00,time,1.0773484791869246
2024-11-07,LONG,20826.42,20871.63,20768.09,20829.82,20911.83,20996.06,20908.84,87.22000000000116,85.41000000000349,True,124.43000000000029,20979.36,20892.14,21328.240000000005,21125.41,2024-11-07T20:59:00+00:00,time,1.674501261178598
2024-11-18,LONG,20438.34,20588.96,20409.0,20530.19,20491.1,20503.62,20454.11,49.5099999999984,52.7599999999984,False,85.34000000000015,20471.51,20422.0,20669.549999999992,20567.79,2024-11-18T20:59:00+00:00,time,1.944657644920331
2024-11-21,LONG,20675.42,20700.67,20548.38,20608.81,20816.02,20845.81,20569.75,276.0600000000013,140.60000000000218,True,145.14000000000306,20638.07,20362.01,21742.310000000005,20765.24,2024-11-21T20:59:00+00:00,time,0.4606607259291505
2024-11-25,LONG,20883.96,20922.08,20879.91,20906.37,20966.06,21030.86,20906.79,124.06999999999971,82.10000000000218,True,108.77999999999884,21013.46,20889.39,21509.739999999998,20889.39,2024-11-25T14:53:00+00:00,stop,-1.0
2024-11-28,LONG,20770.87,20827.5,20765.23,20820.48,20832.23,20849.65,20832.23,17.42000000000189,61.36000000000058,True,22.150000000001455,20844.280000000002,20804.280000000002,21004.280000000002,20847.98,2024-11-28T17:59:00+00:00,time,0.09249999999992724
2024-12-04,LONG,21294.88,21345.23,21282.95,21325.85,21394.01,21412.9,21365.24,47.659999999999854,99.12999999999738,True,67.67000000000189,21392.89,21345.23,21583.53,21513.01,2024-12-04T20:59:00+00:00,time,2.520352496852693
2024-12-10,LONG,21475.54,21479.57,21447.61,21453.55,21528.12,21571.25,21500.61,70.63999999999942,52.57999999999811,True,91.68000000000029,21571.86,21501.22,21854.42,21501.22,2024-12-10T15:58:00+00:00,stop,-1.0
2024-12-11,LONG,21434.81,21449.22,21404.91,21419.42,21587.73,21636.83,21571.28,65.55000000000291,152.91999999999825,True,187.61000000000058,21635.39,21569.839999999997,21897.59000000001,21790.84,2024-12-11T20:59:00+00:00,time,2.371472158657419
2024-12-13,LONG,21747.89,21777.35,21707.96,21745.55,21808.72,21909.06,21803.86,105.20000000000073,60.830000000001746,True,131.71000000000276,21904.59,21799.39,22325.390000000003,21799.39,2024-12-13T15:40:00+00:00,stop,-1.0
2024-12-16,LONG,21838.22,21873.79,21813.85,21858.42,21957.2,22010.34,21955.01,55.330000000001746,118.97999999999956,True,136.54999999999927,21975.190000000002,21919.86,22196.51000000001,22196.51000000001,2024-12-16T19:16:00+00:00,target,4.0
2024-12-19,LONG,21297.99,21354.09,21215.37,21349.06,21464.25,21484.77,21354.37,130.40000000000146,166.2599999999984,True,130.6800000000003,21374.11,21243.71,21895.710000000006,21243.71,2024-12-19T17:28:00+00:00,stop,-1.0
2024-12-24,LONG,21548.05,21594.19,21506.0,21570.47,21623.23,21671.25,21596.25,75.0,75.18000000000029,True,77.06000000000131,21665.07,21590.07,21965.07,21843.05,2024-12-24T18:14:00+00:00,time,2.3730666666666607
2024-12-31,LONG,21196.59,21272.24,21161.09,21212.02,21274.7,21304.89,21185.69,119.20000000000073,78.11000000000058,True,32.64999999999782,21217.53,21098.329999999998,21694.33,21098.329999999998,2024-12-31T17:24:00+00:00,stop,-1.0
2025-01-02,LONG,21084.94,21219.5,20945.22,21179.07,21169.53,21193.96,20989.53,204.4300000000003,84.59000000000015,False,25.540000000000873,21038.32,20833.89,21856.04,21038.32,2025-01-02T15:42:00+00:00,stop,0.0
2025-01-03,LONG,21005.35,21081.56,20965.91,21067.22,21114.55,21251.65,21098.55,153.10000000000218,109.20000000000073,True,170.09000000000015,21246.0,21092.899999999998,21858.40000000001,21092.899999999998,2025-01-03T15:21:00+00:00,stop,-1.0
2025-01-16,LONG,21244.56,21415.56,21210.39,21411.65,21350.08,21353.17,21261.5,91.66999999999825,105.52000000000044,False,62.390000000003056,21275.72,21184.050000000003,21642.399999999994,21184.050000000003,2025-01-16T16:42:00+00:00,stop,-1.0
2025-01-20,LONG,21462.41,21495.36,21390.04,21485.74,21588.73,21640.89,21577.52,63.36999999999898,126.31999999999971,True,145.52999999999884,21633.940000000002,21570.570000000003,21887.42,21570.570000000003,2025-01-20T15:16:00+00:00,stop,-1.0
2025-01-22,LONG,21672.18,21747.95,21641.88,21726.58,21787.23,21853.89,21774.93,78.95999999999913,115.04999999999927,True,105.93999999999869,21832.989999999998,21754.03,22148.829999999994,21868.63,2025-01-22T20:59:00+00:00,time,0.4513677811550589
2025-01-29,LONG,21430.92,21576.31,21422.61,21560.25,21487.25,21493.64,21386.75,106.88999999999942,56.330000000001746,False,82.67000000000189,21396.74,21289.850000000002,21824.3,21289.850000000002,2025-01-29T18:03:00+00:00,stop,-1.0
2025-01-30,LONG,21444.42,21572.81,21398.01,21554.97,21542.66,21562.41,21493.07,69.34000000000015,98.2400000000016,False,10.400000000001455,21542.73,21473.39,21820.09,21542.73,2025-01-30T15:00:00+00:00,stop,0.0
2025-01-31,LONG,21580.53,21701.74,21555.71,21683.71,21669.73,21732.47,21660.26,72.21000000000276,89.20000000000073,False,30.729999999999563,21715.989999999998,21643.779999999995,22004.83000000001,21715.989999999998,2025-01-31T18:26:00+00:00,stop,0.0
2025-02-03,LONG,20874.41,21060.62,20874.41,21024.73,21122.01,21218.64,21083.27,135.36999999999898,247.59999999999854,True,158.02000000000044,21165.88,21030.510000000002,21707.359999999997,21030.510000000002,2025-02-03T15:14:00+00:00,stop,-1.0
2025-02-07,LONG,21732.69,21812.76,21726.75,21775.95,21800.42,21882.07,21784.88,97.18999999999869,67.72999999999956,True,69.31000000000131,21854.39,21757.2,22243.149999999994,21757.2,2025-02-07T15:00:00+00:00,stop,-1.0
2025-02-10,LONG,21353.57,21649.31,21335.84,21609.88,21682.73,21720.7,21662.18,58.52000000000044,329.15999999999985,True,71.38999999999942,21718.51,21659.989999999998,21952.59,21763.23,2025-02-10T20:59:00+00:00,time,0.764183185235831
2025-02-21,LONG,22070.26,22114.27,22052.68,22077.58,22126.04,22128.56,22039.45,89.11000000000058,55.780000000002474,True,14.290000000000873,22065.43,21976.32,22421.870000000003,21976.32,2025-02-21T15:22:00+00:00,stop,-1.0
2025-02-27,LONG,21194.83,21281.55,21064.73,21238.4,21298.65,21337.95,21126.53,211.4200000000019,103.81999999999971,True,56.400000000001455,21149.95,20938.53,21995.63000000001,20938.53,2025-02-27T15:00:00+00:00,stop,-1.0
2025-03-03,LONG,20946.19,21001.35,20805.16,20926.41,21021.87,21086.54,20912.91,173.63000000000102,75.68000000000029,True,85.19000000000233,20942.37,20768.739999999998,21636.890000000003,20768.739999999998,2025-03-03T15:00:00+00:00,stop,-1.0
2025-03-14,LONG,19291.11,19449.72,19291.11,19405.1,19457.77,19591.46,19444.32,147.13999999999942,166.65999999999985,True,141.73999999999796,19568.47,19421.33,20157.03,19704.14,2025-03-14T19:59:00+00:00,time,0.92204703003941
2025-03-19,LONG,19503.03,19595.22,19465.99,19539.98,19588.82,19613.99,19506.33,107.65999999999985,85.79000000000087,True,18.770000000000437,19526.46,19418.8,19957.1,19752.15,2025-03-19T19:59:00+00:00,time,2.0963217536689824
2025-03-24,LONG,19880.32,19965.44,19867.06,19962.63,20069.34,20105.59,20042.39,63.20000000000073,189.02000000000044,True,140.15000000000146,20082.4,20019.2,20335.200000000004,20182.65,2025-03-24T19:59:00+00:00,time,1.5862341772151716
2025-04-07,LONG,16490.25,16873.33,16316.95,16396.84,16795.95,16845.36,16540.4,304.9599999999991,305.7000000000007,True,27.970000000001164,16622.42,16317.46,17842.259999999995,17842.259999999995,2025-04-07T14:13:00+00:00,target,4.0
2025-04-14,LONG,18975.44,19026.35,18809.03,18991.55,19103.42,19125.23,18866.53,258.7000000000007,127.97999999999956,True,98.88000000000102,18925.91,18667.21,19960.710000000003,18667.21,2025-04-14T16:11:00+00:00,stop,-1.0
2025-04-15,LONG,18768.63,18819.03,18680.28,18791.05,18857.29,18955.48,18839.06,116.41999999999825,88.65999999999985,True,136.45000000000073,18941.27,18824.850000000002,19406.949999999993,18824.850000000002,2025-04-15T14:20:00+00:00,stop,-1.0
2025-04-17,LONG,18296.7,18481.65,18225.46,18437.84,18377.96,18388.19,18264.44,123.75,81.2599999999984,False,93.46000000000276,18297.43,18173.68,18792.43,18173.68,2025-04-17T14:30:00+00:00,stop,-1.0
2025-04-22,LONG,17818.75,18056.0,17759.2,18041.01,18046.82,18104.38,17994.81,109.56999999999971,228.0699999999997,True,48.38000000000102,18105.670000000002,17996.100000000002,18543.95,18105.670000000002,2025-04-22T17:52:00+00:00,stop,0.0
2025-05-01,LONG,19736.0,19876.66,19711.2,19823.8,19873.1,19891.35,19791.46,99.88999999999942,137.09999999999854,True,14.68999999999869,19836.41,19736.52,20235.969999999998,19836.41,2025-05-01T16:16:00+00:00,stop,0.0
2025-05-02,LONG,19687.48,19907.78,19654.66,19834.37,19994.71,20028.9,19935.87,93.03000000000247,307.22999999999956,True,121.12000000000262,20003.64,19910.609999999997,20375.76000000001,20091.99,2025-05-02T19:59:00+00:00,time,0.9496936472105755
2025-05-07,LONG,19719.9,20047.12,19719.9,19900.35,19818.52,19853.61,19785.56,68.04999999999927,98.61999999999898,False,193.5099999999984,19845.16,19777.11,20117.359999999997,19777.11,2025-05-07T14:54:00+00:00,stop,-1.0
2025-05-08,LONG,19849.22,20121.78,19830.74,20066.75,20083.88,20094.76,20017.76,77.0,234.65999999999985,True,27.020000000000437,20045.41,19968.41,20353.41,19968.41,2025-05-08T14:11:00+00:00,stop,-1.0
2025-05-09,LONG,20090.35,20123.15,19999.68,20109.89,20145.58,20198.88,20141.16,57.720000000001164,55.2300000000032,True,75.72999999999956,20146.72,20089.0,20377.600000000006,20089.0,2025-05-09T14:26:00+00:00,stop,-1.0
2025-05-14,LONG,21180.57,21280.46,21173.79,21274.82,21241.17,21330.79,21240.65,90.13999999999942,60.599999999998545,False,50.330000000001746,21269.34,21179.2,21629.899999999998,21321.95,2025-05-14T19:59:00+00:00,time,0.5836476591968152
2025-05-16,LONG,21318.45,21361.25,21275.03,21295.17,21393.14,21394.52,21314.68,79.84000000000015,74.68999999999869,True,33.27000000000044,21342.22,21262.38,21661.58,21262.38,2025-05-16T14:44:00+00:00,stop,-1.0
2025-05-26,LONG,20926.28,21222.18,20914.06,21210.69,21219.41,21266.28,21217.33,48.94999999999709,293.130000000001,True,44.099999999998545,21262.350000000002,21213.400000000005,21458.14999999999,21213.400000000005,2025-05-26T14:30:00+00:00,stop,-1.0
2025-05-29,LONG,21479.27,21797.16,21455.53,21734.66,21638.08,21644.49,21489.51,154.9800000000032,158.8100000000013,False,152.66999999999825,21494.24,21339.26,22114.160000000014,21339.26,2025-05-29T15:57:00+00:00,stop,-1.0
2025-06-05,LONG,21727.65,21755.74,21708.45,21723.96,21796.25,21824.23,21720.05,104.18000000000029,68.59999999999854,True,68.48999999999796,21764.63,21660.45,22181.350000000002,21764.63,2025-06-05T16:45:00+00:00,stop,0.0
2025-06-06,LONG,21474.31,21669.53,21462.96,21651.35,21780.16,21834.26,21750.82,83.43999999999869,305.84999999999854,True,164.72999999999956,21824.35,21740.91,22158.109999999993,21740.91,2025-06-06T15:19:00+00:00,stop,-1.0
2025-06-11,LONG,21942.24,21993.91,21842.55,21872.4,21992.6,21998.5,21935.2,63.29999999999927,50.359999999996944,True,4.5900000000001455,21948.05,21884.75,22201.249999999996,21948.05,2025-06-11T16:06:00+00:00,stop,0.0
2025-06-16,LONG,21536.92,21742.2,21532.06,21729.2,21776.9,21861.1,21776.9,84.19999999999709,239.9800000000032,True,118.89999999999782,21847.100000000002,21762.900000000005,22183.89999999999,21933.8,2025-06-16T19:59:00+00:00,time,1.0296912114014263
2025-06-23,LONG,21404.18,21633.91,21367.07,21618.49,21668.08,21684.31,21557.86,126.45000000000073,263.90000000000146,True,50.400000000001455,21683.48,21557.03,22189.280000000002,21683.48,2025-06-23T16:25:00+00:00,stop,0.0
2025-06-24,LONG,21871.64,22166.99,21865.98,22155.96,22082.93,22123.34,22056.16,67.18000000000029,211.29000000000087,False,43.650000000001455,22110.13,22042.95,22378.850000000002,22202.32,2025-06-24T19:59:00+00:00,time,1.372283417683809
2025-06-25,LONG,22201.64,22233.59,22183.71,22216.3,22296.5,22345.38,22290.94,54.44000000000233,94.86000000000058,True,111.79000000000087,22338.61,22284.17,22556.37000000001,22284.17,2025-06-25T13:52:00+00:00,stop,-1.0
2025-06-26,LONG,22258.06,22343.27,22238.51,22332.99,22351.26,22364.46,22293.82,70.63999999999942,93.19999999999709,True,21.18999999999869,22325.41,22254.77,22607.969999999998,22472.86,2025-06-26T19:59:00+00:00,time,2.0873442808607297
2025-06-30,LONG,22562.55,22707.57,22562.55,22687.95,22678.65,22681.17,22611.17,70.0,116.10000000000218,False,26.400000000001455,22623.54,22553.54,22903.54,22691.06,2025-06-30T19:59:00+00:00,time,0.9645714285714349
2025-07-03,LONG,22652.23,22696.6,22634.71,22687.71,22739.22,22791.87,22738.0,53.86999999999898,86.9900000000016,True,95.27000000000044,22768.63,22714.760000000002,22984.109999999997,22864.95,2025-07-03T17:14:00+00:00,time,1.7880081678114261
2025-07-08,LONG,22662.12,22774.85,22633.41,22772.14,22757.17,22766.78,22713.16,53.61999999999898,95.04999999999927,False,8.069999999999709,22731.29,22677.670000000002,22945.769999999997,22677.670000000002,2025-07-08T14:25:00+00:00,stop,-1.0
2025-07-09,LONG,22732.31,22748.95,22668.26,22722.52,22804.44,22891.94,22804.44,87.5,72.12999999999738,True,142.98999999999796,22885.14,22797.64,23235.14,22797.64,2025-07-09T14:36:00+00:00,stop,-1.0
2025-07-14,LONG,22695.19,22725.91,22640.75,22680.15,22783.1,22818.15,22692.56,125.59000000000015,87.90999999999985,True,92.2400000000016,22696.48,22570.89,23198.84,22872.52,2025-07-14T19:59:00+00:00,time,1.401703957321448
2025-07-15,LONG,22873.95,23016.71,22838.85,22985.91,23041.47,23063.63,22964.49,99.13999999999942,167.52000000000044,True,46.92000000000189,23007.83,22908.690000000002,23404.39,22908.690000000002,2025-07-15T19:59:00+00:00,stop,-1.0
2025-07-23,LONG,23052.39,23133.91,23033.37,23131.7,23124.28,23126.11,23045.91,80.20000000000073,71.88999999999942,False,7.799999999999272,23063.7,22983.5,23384.500000000004,23063.7,2025-07-23T16:22:00+00:00,stop,0.0
2025-07-29,LONG,23387.91,23437.06,23387.22,23427.69,23473.67,23529.02,23471.94,57.080000000001746,85.7599999999984,True,91.95999999999913,23501.510000000002,23444.43,23729.83000000001,23444.43,2025-07-29T13:50:00+00:00,stop,-1.0
2025-08-04,LONG,22744.94,22894.7,22716.97,22885.69,22989.34,23090.79,22983.36,107.43000000000029,244.40000000000146,True,196.09000000000015,23086.21,22978.78,23515.93,23192.54,2025-08-04T19:59:00+00:00,time,0.9897607744578001
2025-08-06,LONG,23001.01,23109.57,22948.83,23094.98,23072.01,23130.71,23052.06,78.64999999999782,71.0,False,21.139999999999418,23107.87,23029.22,23422.46999999999,23107.87,2025-08-06T14:21:00+00:00,stop,0.0
2025-08-07,LONG,23339.46,23416.45,23291.72,23379.15,23508.14,23554.1,23489.51,64.59000000000015,168.6800000000003,True,137.64999999999782,23513.16,23448.57,23771.52,23513.16,2025-08-07T14:09:00+00:00,stop,0.0
2025-08-12,LONG,23546.93,23593.4,23513.58,23566.2,23648.58,23721.43,23626.78,94.65000000000146,101.65000000000146,True,128.02999999999884,23656.5,23561.85,24035.100000000006,23561.85,2025-08-12T14:00:00+00:00,stop,-1.0
2025-08-13,LONG,23858.19,23891.32,23841.43,23878.11,23963.28,23987.08,23948.43,38.650000000001455,105.09000000000015,True,95.76000000000204,23966.780000000002,23926.780000000002,24126.780000000002,23926.780000000002,2025-08-13T13:56:00+00:00,stop,-1.0
2025-08-28,LONG,23503.53,23566.98,23444.63,23561.58,23597.15,23697.62,23587.22,110.39999999999782,93.62000000000262,True,130.63999999999942,23660.64,23550.24,24102.23999999999,23550.24,2025-08-28T13:52:00+00:00,stop,-1.0
2025-09-05,LONG,23678.3,23761.7,23666.58,23746.24,23848.69,23876.22,23796.74,79.47999999999956,170.38999999999942,True,114.52000000000044,23850.39,23770.91,24168.309999999998,23770.91,2025-09-05T14:06:00+00:00,stop,-1.0
2025-09-08,LONG,23668.99,23774.08,23633.58,23736.25,23766.31,23829.46,23754.81,74.64999999999782,97.31999999999971,True,55.37999999999738,23816.32,23741.670000000002,24114.91999999999,23785.31,2025-09-08T19:59:00+00:00,time,-0.41540522438043276
2025-09-10,LONG,23898.69,23941.14,23867.62,23936.62,23990.46,23991.89,23910.2,81.68999999999869,91.77000000000044,True,50.75,23924.3,23842.61,24251.059999999994,23842.61,2025-09-10T18:26:00+00:00,stop,-1.0
2025-09-11,LONG,23854.22,23917.37,23854.22,23912.36,23973.88,23994.08,23908.61,85.47000000000116,119.65999999999985,True,76.71000000000276,23923.84,23838.37,24265.720000000005,24009.14,2025-09-11T19:59:00+00:00,time,0.9980109980109759
2025-09-15,LONG,24130.83,24164.46,24103.51,24161.5,24191.81,24241.95,24187.17,54.780000000002474,60.97999999999956,True,77.4900000000016,24221.920000000002,24167.14,24441.04000000001,24326.48,2025-09-15T19:59:00+00:00,time,1.9087258123401414
2025-09-16,LONG,24309.05,24379.83,24301.42,24364.83,24362.66,24375.29,24330.79,44.5,53.61000000000058,False,4.540000000000873,24348.36,24303.86,24526.36,24303.86,2025-09-16T13:57:00+00:00,stop,-1.0
2025-09-18,LONG,24276.59,24432.24,24275.35,24402.87,24456.06,24489.91,24401.27,88.63999999999942,179.47000000000116,True,57.669999999998254,24404.440000000002,24315.800000000003,24759.0,24475.74,2025-09-18T19:59:00+00:00,time,0.8043772563176866
2025-09-19,LONG,24498.1,24529.71,24453.14,24453.19,24551.45,24564.38,24518.7,45.68000000000029,53.35000000000218,True,34.67000000000189,24550.46,24504.78,24733.18,24504.78,2025-09-19T15:22:00+00:00,stop,-1.0
2025-09-29,LONG,24534.24,24660.35,24529.93,24650.14,24656.41,24720.73,24653.93,66.79999999999927,122.16999999999825,True,60.38000000000102,24722.83,24656.030000000002,24990.03,24656.030000000002,2025-09-29T15:36:00+00:00,stop,-1.0
2025-10-02,LONG,24817.96,24889.62,24816.07,24876.41,24977.09,24981.19,24851.26,129.9300000000003,159.13000000000102,True,91.56999999999971,24865.84,24735.91,25385.56,24920.68,2025-10-02T19:59:00+00:00,time,0.42207342415146637
2025-10-06,LONG,24829.59,24929.87,24821.43,24921.57,25033.59,25040.88,24936.4,104.47999999999956,204.0,True,111.01000000000204,24962.91,24858.43,25380.829999999998,25003.16,2025-10-06T19:59:00+00:00,time,0.38524119448698474
2025-10-07,LONG,25009.48,25018.94,24947.19,24984.53,25060.96,25085.59,25039.67,45.92000000000189,51.47999999999956,True,66.65000000000146,25070.920000000002,25025.0,25254.60000000001,25025.0,2025-10-07T14:35:00+00:00,stop,-1.0
2025-10-13,LONG,24567.8,24696.4,24459.77,24690.59,24664.98,24683.37,24565.7,117.66999999999825,97.18000000000029,False,13.030000000002474,24657.89,24540.22,25128.569999999992,24765.22,2025-10-13T19:59:00+00:00,time,0.9121271352086627
2025-10-15,LONG,24603.08,24765.46,24587.93,24748.63,24846.84,24847.91,24767.08,80.82999999999811,243.7599999999984,True,82.45000000000073,24790.75,24709.920000000002,25114.069999999992,24790.75,2025-10-15T15:42:00+00:00,stop,0.0
2025-10-16,LONG,24791.95,24875.01,24722.65,24872.24,24893.62,24955.16,24887.2,67.95999999999913,101.66999999999825,True,80.15000000000146,24943.57,24875.61,25215.409999999996,24875.61,2025-10-16T13:50:00+00:00,stop,-1.0
2025-10-24,LONG,25152.9,25255.58,25152.9,25235.62,25340.87,25406.48,25305.29,101.18999999999869,187.96999999999753,True,150.89999999999782,25384.7,25283.510000000002,25789.459999999995,25383.22,2025-10-24T19:59:00+00:00,time,-0.01462595118094261
2025-10-27,LONG,25615.2,25685.92,25584.01,25667.14,25698.31,25741.88,25679.34,62.54000000000087,83.11000000000058,True,55.960000000002765,25724.14,25661.6,25974.300000000003,25843.21,2025-10-27T19:59:00+00:00,time,1.9039015030380244
2025-10-28,LONG,25885.3,25902.86,25831.16,25842.68,25936.2,25978.57,25926.9,51.669999999998254,50.900000000001455,True,75.70999999999913,25964.45,25912.780000000002,26171.129999999994,25912.780000000002,2025-10-28T14:32:00+00:00,stop,-1.0
2025-10-29,LONG,26066.02,26178.89,26052.62,26167.82,26150.47,26177.83,26140.64,37.19000000000233,84.45000000000073,False,1.0599999999976717,26164.68,26124.68,26324.68,26164.68,2025-10-29T14:06:00+00:00,stop,0.0
2025-11-03,LONG,25923.25,26026.96,25918.45,25936.81,26138.78,26170.55,26061.44,109.11000000000058,215.52999999999884,True,143.59000000000015,26075.88,25966.77,26512.320000000003,25966.77,2025-11-03T15:26:00+00:00,stop,-1.0
2025-11-10,LONG,25270.04,25436.8,25202.43,25423.63,25471.87,25572.63,25458.67,113.96000000000276,201.8299999999981,True,135.83000000000175,25565.66,25451.699999999997,26021.50000000001,25451.699999999997,2025-11-10T15:59:00+00:00,stop,-1.0
2025-11-12,LONG,25607.69,25752.13,25568.97,25718.75,25718.67,25720.14,25576.26,143.88000000000102,110.97999999999956,False,31.9900000000016,25586.45,25442.57,26161.970000000005,25442.57,2025-11-12T16:12:00+00:00,stop,-1.0
2025-11-19,LONG,24500.93,24609.45,24399.35,24561.1,24564.22,24712.94,24527.32,185.61999999999898,63.29000000000087,True,103.48999999999796,24700.54,24514.920000000002,25443.019999999997,24700.54,2025-11-19T16:05:00+00:00,stop,0.0
2025-11-20,LONG,24916.89,25163.31,24911.35,25105.35,25167.4,25201.87,25105.07,96.79999999999927,250.51000000000204,True,38.55999999999767,25173.07,25076.27,25560.269999999997,25076.27,2025-11-20T16:00:00+00:00,stop,-1.0
2025-11-21,LONG,24057.78,24188.45,23971.86,24029.35,24154.08,24229.99,24104.91,125.08000000000175,96.30000000000291,True,41.54000000000087,24140.5,24015.42,24640.820000000007,24015.42,2025-11-21T15:17:00+00:00,stop,-1.0
2025-11-26,LONG,25041.41,25200.11,25027.8,25176.87,25188.4,25236.54,25155.59,80.95000000000073,146.9900000000016,True,36.43000000000029,25204.81,25123.86,25528.610000000004,25123.86,2025-11-26T15:00:00+00:00,stop,-1.0
2025-12-02,LONG,25401.81,25435.96,25326.36,25349.48,25483.48,25603.52,25461.93,141.59000000000015,81.66999999999825,True,167.5600000000013,25588.73,25447.14,26155.09,25447.14,2025-12-02T16:25:00+00:00,stop,-1.0
2025-12-04,LONG,25648.38,25665.18,25609.08,25651.66,25705.17,25705.91,25543.59,162.3199999999997,56.789999999997235,True,40.72999999999956,25587.84,25425.52,26237.12,25621.89,2025-12-04T20:59:00+00:00,time,0.20977082306554543
2025-12-15,LONG,25252.79,25316.35,25160.2,25280.62,25442.7,25444.7,25317.85,126.85000000000218,189.90999999999985,True,128.35000000000218,25322.57,25195.719999999998,25829.97000000001,25195.719999999998,2025-12-15T15:11:00+00:00,stop,-1.0
2025-12-17,LONG,25137.03,25219.16,25055.22,25199.51,25208.29,25234.13,25082.28,151.85000000000218,71.26000000000204,True,14.970000000001164,25106.73,24954.879999999997,25714.13000000001,24954.879999999997,2025-12-17T15:42:00+00:00,stop,-1.0
2025-12-19,LONG,25021.18,25158.84,24996.87,25134.33,25155.33,25331.97,25144.62,187.35000000000218,134.15000000000146,True,173.13000000000102,25334.93,25147.579999999998,26084.33000000001,25370.16,2025-12-19T20:59:00+00:00,time,0.18804376834800723
2025-12-22,LONG,25438.59,25505.63,25427.12,25497.68,25575.8,25589.18,25470.59,118.59000000000015,137.20999999999913,True,83.54999999999927,25495.04,25376.45,25969.4,25483.52,2025-12-22T20:59:00+00:00,time,-0.09714141158614067
2026-01-02,LONG,25304.08,25479.02,25279.88,25465.81,25517.0,25562.03,25467.38,94.64999999999782,212.91999999999825,True,83.0099999999984,25521.63,25426.980000000003,25900.229999999992,25521.63,2026-01-02T15:10:00+00:00,stop,0.0
2026-01-05,LONG,25275.2,25346.84,25245.08,25313.85,25477.4,25506.46,25372.55,133.90999999999985,202.20000000000073,True,159.61999999999898,25438.81,25304.9,25974.45,25424.28,2026-01-05T20:59:00+00:00,time,-0.10850571279219244
2026-01-06,LONG,25423.68,25515.17,25395.19,25488.04,25473.71,25513.84,25447.31,66.52999999999884,50.029999999998836,False,1.3299999999981083,25505.13,25438.600000000002,25771.249999999996,25505.13,2026-01-06T16:04:00+00:00,stop,0.0
2026-01-16,LONG,25583.44,25700.78,25567.73,25686.93,25732.6,25754.43,25683.69,70.7400000000016,149.15999999999985,True,53.650000000001455,25687.24,25616.5,25970.200000000008,25616.5,2026-01-16T14:56:00+00:00,stop,-1.0
2026-01-21,LONG,25020.37,25123.76,24981.25,25088.12,25073.09,25099.76,25005.95,93.80999999999767,52.720000000001164,False,24.0,25081.89,24988.08,25457.12999999999,25081.89,2026-01-21T17:06:00+00:00,stop,0.0
2026-01-22,LONG,25413.27,25481.13,25362.58,25466.14,25608.72,25608.72,25492.94,115.78000000000247,195.45000000000073,True,127.59000000000015,25526.93,25411.149999999998,25990.05000000001,25541.83,2026-01-22T20:59:00+00:00,time,0.12869234755571893
2026-01-26,LONG,25386.57,25600.46,25270.14,25590.95,25638.74,25716.72,25594.59,122.13000000000102,252.1700000000019,True,116.26000000000204,25709.31,25587.18,26197.830000000005,25734.18,2026-01-26T20:59:00+00:00,time,0.203635470400383
2026-01-27,LONG,25753.17,25920.47,25733.38,25898.95,25876.11,25905.07,25810.89,94.18000000000029,122.94000000000233,False,15.400000000001455,25854.98,25760.8,26231.7,25967.03,2026-01-27T20:59:00+00:00,time,1.189743045232522
2026-01-28,LONG,26011.88,26241.65,26011.13,26207.19,26144.8,26186.63,26105.92,80.71000000000276,132.91999999999825,False,55.02000000000044,26180.34,26099.629999999997,26503.18000000001,26099.629999999997,2026-01-28T15:33:00+00:00,stop,-1.0
2026-02-11,LONG,25187.94,25275.48,25183.97,25201.83,25349.56,25395.7,25270.13,125.56999999999971,161.62000000000262,True,120.22000000000116,25324.98,25199.41,25827.26,25199.41,2026-02-11T15:05:00+00:00,stop,-1.0
2026-02-12,LONG,25212.06,25292.43,25139.7,25283.93,25280.15,25325.91,25238.07,87.84000000000015,68.09000000000015,False,33.47999999999956,25244.920000000002,25157.08,25596.280000000002,25157.08,2026-02-12T14:57:00+00:00,stop,-1.0
2026-02-25,LONG,24980.64,25078.32,24956.95,25000.57,25124.7,25242.33,25121.39,120.94000000000233,144.0600000000013,True,164.01000000000204,25238.79,25117.85,25722.55000000001,25348.19,2026-02-25T20:59:00+00:00,time,0.9045807838597297
